applicant_id,PD,risk_grade,decision,recommended_credit_limit,LGD,EAD,expected_loss,top_reason_1,top_reason_2,top_reason_3,model_used,loan_amount,annual_income,debt_to_income,credit_grade,loan_purpose,application_vintage,default_flag,interest_rate,expected_loss_rate,challenger_PD
APP-00727,0.013871429190688804,A,Approve,10700.0,0.35,13375.52,64.94,modeled PD below approve cutoff,weak credit grade,large loan amount,champion_logistic_scorecard_calibrated,13375.52,74822.95,0.52,B,major_purchase,2023Q1,0,0.1253,0.0048551383422850095,0.014871649142748886
APP-00728,0.06364023870417732,C,Review,3200.0,0.55,9734.11,340.71,prior delinquency,high revolving utilization,weak credit grade,champion_logistic_scorecard_calibrated,9734.11,39442.44,0.2111,B,home_improvement,2023Q1,0,0.0968,0.035001659114187116,0.014871649142748886
APP-00729,0.06364023870417732,C,Review,2100.0,0.55,19748.3,691.23,prior delinquency,high revolving utilization,weak credit grade,champion_logistic_scorecard_calibrated,19748.3,50989.83,0.3707,C,home_improvement,2023Q1,0,0.1662,0.035002000172166724,0.014871649142748886
APP-00730,0.06364023870417732,C,Review,7600.0,0.55,7174.02,251.11,high revolving utilization,weak credit grade,high debt-to-income,champion_logistic_scorecard_calibrated,7174.02,58746.97,0.3854,B,medical,2023Q1,0,0.1016,0.03500269026292093,0.014871649142748886
APP-00731,0.013871429190688804,A,Approve,13900.0,0.35,16038.96,77.87,modeled PD below approve cutoff,high debt-to-income,weak credit grade,champion_logistic_scorecard_calibrated,16038.96,75261.96,0.2608,A,major_purchase,2023Q1,0,0.0679,0.004855052946076304,0.014871649142748886
APP-00732,0.013871429190688804,A,Approve,3500.0,0.35,27152.84,131.83,modeled PD below approve cutoff,large loan amount,weak credit grade,champion_logistic_scorecard_calibrated,27152.84,41203.26,0.2484,B,debt_consolidation,2023Q1,0,0.1087,0.004855109078829324,0.014871649142748886
APP-00733,0.013871429190688804,A,Approve,7100.0,0.35,6188.27,30.04,modeled PD below approve cutoff,weak credit grade,high debt-to-income,champion_logistic_scorecard_calibrated,6188.27,186210.46,0.3722,B,major_purchase,2023Q1,0,0.0838,0.0048543453986332205,0.014871649142748886
APP-00734,0.013871429190688804,A,Approve,10800.0,0.35,9380.43,45.54,modeled PD below approve cutoff,high revolving utilization,large loan amount,champion_logistic_scorecard_calibrated,9380.43,189153.48,0.2164,C,debt_consolidation,2023Q1,0,0.1422,0.004854788106728582,0.014871649142748886
APP-00735,0.013871429190688804,A,Approve,12800.0,0.35,11138.91,54.08,modeled PD below approve cutoff,weak credit grade,large loan amount,champion_logistic_scorecard_calibrated,11138.91,146255.83,0.1428,B,debt_consolidation,2023Q1,0,0.1031,0.004855053142542673,0.014871649142748886
APP-00736,0.013871429190688804,A,Approve,17200.0,0.35,14916.39,72.42,modeled PD below approve cutoff,large loan amount,high debt-to-income,champion_logistic_scorecard_calibrated,14916.39,102056.73,0.3272,C,home_improvement,2023Q1,0,0.1387,0.004855062116235899,0.014871649142748886
APP-00737,0.06364023870417732,C,Review,8200.0,0.55,11931.89,417.64,high revolving utilization,weak credit grade,high debt-to-income,champion_logistic_scorecard_calibrated,11931.89,78429.81,0.3785,C,major_purchase,2023Q1,0,0.1248,0.035001998845111716,0.014871649142748886
APP-00738,0.06364023870417732,C,Review,4500.0,0.55,18710.05,654.89,prior delinquency,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,18710.05,70231.3,0.3326,E,debt_consolidation,2023Q1,0,0.2795,0.035002044355840846,0.12751187431494337
APP-00739,0.013871429190688804,A,Approve,4900.0,0.35,18733.55,90.95,modeled PD below approve cutoff,weak credit grade,high debt-to-income,champion_logistic_scorecard_calibrated,18733.55,47817.37,0.2548,B,small_business,2023Q1,0,0.117,0.004854926055125697,0.014871649142748886
APP-00740,0.01411059176294206,A,Approve,18500.0,0.35,16115.58,79.59,modeled PD below approve cutoff,large loan amount,high revolving utilization,champion_logistic_scorecard_calibrated,16115.58,143168.16,0.2102,A,medical,2023Q1,0,0.0823,0.00493869907257449,0.014871649142748886
APP-00741,0.01411059176294206,A,Approve,5100.0,0.35,17865.63,88.23,modeled PD below approve cutoff,large loan amount,high revolving utilization,champion_logistic_scorecard_calibrated,17865.63,46848.82,0.2143,C,major_purchase,2023Q1,0,0.1399,0.004938532814124103,0.014871649142748886
APP-00742,0.06364023870417732,C,Review,1700.0,0.55,9733.35,340.69,prior delinquency,weak credit grade,high debt-to-income,champion_logistic_scorecard_calibrated,9733.35,33655.84,0.4263,C,small_business,2023Q1,0,0.1442,0.035002337324764855,0.014871649142748886
APP-00743,0.013871429190688804,A,Approve,9000.0,0.35,7850.44,38.11,modeled PD below approve cutoff,large loan amount,high debt-to-income,champion_logistic_scorecard_calibrated,7850.44,66307.8,0.1407,B,home_improvement,2023Q1,0,0.1057,0.00485450497042204,0.014871649142748886
APP-00744,0.013871429190688804,A,Approve,19600.0,0.35,17021.61,82.64,modeled PD below approve cutoff,high revolving utilization,weak credit grade,champion_logistic_scorecard_calibrated,17021.61,97085.6,0.2978,C,major_purchase,2023Q1,0,0.1471,0.004855004902591471,0.014871649142748886
APP-00745,0.14697357203751066,D,Decline,0.0,0.55,0.0,0.0,prior delinquency,weak credit grade,large loan amount,champion_logistic_scorecard_calibrated,25971.84,42363.95,0.5365,D,small_business,2023Q1,0,0.1952,0.0,0.07636828644501278
APP-00746,0.013871429190688804,A,Approve,7700.0,0.35,6685.54,32.46,modeled PD below approve cutoff,weak credit grade,high debt-to-income,champion_logistic_scorecard_calibrated,6685.54,109440.33,0.1955,A,debt_consolidation,2023Q1,0,0.0666,0.004855254773735555,0.014871649142748886
APP-00747,0.06364023870417732,C,Review,4800.0,0.55,28512.01,997.98,prior delinquency,large loan amount,weak credit grade,champion_logistic_scorecard_calibrated,28512.01,81556.2,0.1979,B,debt_consolidation,2023Q1,0,0.0954,0.03500209210083751,0.014871649142748886
APP-00748,0.013871429190688804,A,Approve,12400.0,0.35,14637.49,71.07,modeled PD below approve cutoff,high revolving utilization,weak credit grade,champion_logistic_scorecard_calibrated,14637.49,63332.04,0.154,A,home_improvement,2023Q1,0,0.0724,0.004855340635587112,0.014871649142748886
APP-00749,0.06364023870417732,C,Review,11200.0,0.55,9733.1,340.68,prior delinquency,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,9733.1,155735.17,0.2209,C,major_purchase,2023Q1,0,0.1451,0.03500220895706404,0.014871649142748886
APP-00750,0.06364023870417732,C,Review,7400.0,0.55,6403.64,224.14,weak credit grade,high revolving utilization,high debt-to-income,champion_logistic_scorecard_calibrated,6403.64,135803.51,0.2815,C,debt_consolidation,2023Q1,0,0.1438,0.035001967630909916,0.014871649142748886
APP-00751,0.013871429190688804,A,Approve,27600.0,0.35,36048.98,175.02,modeled PD below approve cutoff,high revolving utilization,weak credit grade,champion_logistic_scorecard_calibrated,36048.98,139301.16,0.0385,A,home_improvement,2023Q1,0,0.0841,0.004855061086333094,0.014871649142748886
APP-00752,0.013871429190688804,A,Approve,4600.0,0.35,4027.71,19.55,modeled PD below approve cutoff,weak credit grade,high debt-to-income,champion_logistic_scorecard_calibrated,4027.71,108948.48,0.266,B,small_business,2023Q1,0,0.1016,0.004853874782444615,0.014871649142748886
APP-00753,0.01411059176294206,A,Approve,29600.0,0.35,25758.33,127.21,modeled PD below approve cutoff,large loan amount,weak credit grade,champion_logistic_scorecard_calibrated,25758.33,146286.34,0.0832,A,debt_consolidation,2023Q1,0,0.0797,0.004938596562743003,0.014871649142748886
APP-00754,0.06364023870417732,C,Review,5200.0,0.55,18169.92,635.99,prior delinquency,high revolving utilization,weak credit grade,champion_logistic_scorecard_calibrated,18169.92,69598.48,0.2449,C,home_improvement,2023Q1,0,0.1678,0.03500235554146634,0.014871649142748886
APP-00755,0.013871429190688804,A,Approve,15400.0,0.35,13377.56,64.95,modeled PD below approve cutoff,high revolving utilization,weak credit grade,champion_logistic_scorecard_calibrated,13377.56,66585.13,0.1038,B,debt_consolidation,2023Q1,0,0.1023,0.004855145482434764,0.014871649142748886
APP-00756,0.06364023870417732,C,Review,2700.0,0.55,24661.92,863.22,prior delinquency,weak credit grade,large loan amount,champion_logistic_scorecard_calibrated,24661.92,66828.83,0.4476,C,debt_consolidation,2023Q1,0,0.1366,0.035002140952529244,0.014871649142748886
APP-00757,0.013871429190688804,A,Approve,8300.0,0.35,7231.08,35.11,modeled PD below approve cutoff,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,7231.08,60283.67,0.5089,B,other,2023Q1,0,0.1182,0.004855429617705792,0.014871649142748886
APP-00758,0.06364023870417732,C,Review,11600.0,0.55,10093.71,353.3,prior delinquency,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,10093.71,91595.44,0.438,C,debt_consolidation,2023Q1,0,0.1262,0.03500199629274073,0.014871649142748886
APP-00759,0.06364023870417732,C,Review,6700.0,0.55,11558.07,404.56,high revolving utilization,high debt-to-income,large loan amount,champion_logistic_scorecard_calibrated,11558.07,68343.55,0.357,A,debt_consolidation,2023Q1,0,0.09,0.03500238361594972,0.014871649142748886
APP-00760,0.06364023870417732,C,Review,9100.0,0.55,15030.43,526.1,prior delinquency,weak credit grade,large loan amount,champion_logistic_scorecard_calibrated,15030.43,84551.85,0.2559,D,other,2023Q1,0,0.2253,0.035002325282776345,0.12751187431494337
APP-00761,0.14697357203751066,D,Decline,0.0,0.55,0.0,0.0,prior delinquency,weak credit grade,high debt-to-income,champion_logistic_scorecard_calibrated,21713.72,92402.15,0.58,D,major_purchase,2023Q1,0,0.2035,0.0,0.07636828644501278
APP-00762,0.06364023870417732,C,Review,4300.0,0.55,19072.31,667.57,weak credit grade,high revolving utilization,large loan amount,champion_logistic_scorecard_calibrated,19072.31,61512.66,0.1455,C,small_business,2023Q1,0,0.1458,0.03500205271411801,0.014871649142748886
APP-00763,0.013871429190688804,A,Approve,4900.0,0.35,19448.12,94.42,modeled PD below approve cutoff,large loan amount,high revolving utilization,champion_logistic_scorecard_calibrated,19448.12,45945.27,0.1544,C,major_purchase,2023Q1,0,0.145,0.004854967986622872,0.014871649142748886
APP-00764,0.01411059176294206,A,Approve,12900.0,0.35,11224.72,55.44,modeled PD below approve cutoff,large loan amount,high debt-to-income,champion_logistic_scorecard_calibrated,11224.72,91983.37,0.2158,A,small_business,2023Q1,0,0.0889,0.00493909870357568,0.014871649142748886
APP-00765,0.06364023870417732,C,Review,4100.0,0.55,15519.11,543.2,weak credit grade,high revolving utilization,large loan amount,champion_logistic_scorecard_calibrated,15519.11,57318.85,0.2502,E,debt_consolidation,2023Q1,0,0.2798,0.03500200720273263,0.12751187431494337
APP-00766,0.06364023870417732,C,Review,8900.0,0.55,19136.34,669.81,weak credit grade,large loan amount,high revolving utilization,champion_logistic_scorecard_calibrated,19136.34,89613.42,0.1689,D,small_business,2023Q1,0,0.2032,0.035001990976330895,0.07636828644501278
APP-00767,0.013871429190688804,A,Approve,13800.0,0.35,11987.15,58.2,modeled PD below approve cutoff,large loan amount,high revolving utilization,champion_logistic_scorecard_calibrated,11987.15,66768.65,0.1831,B,home_improvement,2023Q1,0,0.0989,0.004855199109045937,0.014871649142748886
APP-00768,0.013871429190688804,A,Approve,10700.0,0.35,11672.22,56.67,modeled PD below approve cutoff,high revolving utilization,large loan amount,champion_logistic_scorecard_calibrated,11672.22,51363.53,0.1121,C,major_purchase,2023Q1,0,0.137,0.004855117535481682,0.014871649142748886
APP-00769,0.06364023870417732,C,Review,7700.0,0.55,8336.36,291.79,prior delinquency,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,8336.36,62993.53,0.3709,C,home_improvement,2023Q1,0,0.1307,0.03500208724191374,0.014871649142748886
APP-00770,0.06364023870417732,C,Review,4200.0,0.55,10380.98,363.36,prior delinquency,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,10380.98,50605.35,0.3416,D,debt_consolidation,2023Q1,0,0.207,0.03500247568148672,0.12751187431494337
APP-00771,0.06364023870417732,C,Review,13600.0,0.55,11827.02,413.97,weak credit grade,high debt-to-income,large loan amount,champion_logistic_scorecard_calibrated,11827.02,154820.2,0.418,D,medical,2023Q1,0,0.198,0.0350020546173085,0.07636828644501278
APP-00772,0.013871429190688804,A,Approve,5300.0,0.35,4649.53,22.57,modeled PD below approve cutoff,high debt-to-income,high revolving utilization,champion_logistic_scorecard_calibrated,4649.53,104425.03,0.3295,B,debt_consolidation,2023Q2,0,0.0937,0.004854254085896854,0.014871649142748886
APP-00773,0.013871429190688804,A,Approve,7300.0,0.35,6306.96,30.62,modeled PD below approve cutoff,high debt-to-income,weak credit grade,champion_logistic_scorecard_calibrated,6306.96,41933.93,0.3485,A,home_improvement,2023Q2,0,0.0732,0.004854953892207974,0.014871649142748886
APP-00774,0.06364023870417732,C,Review,1800.0,0.55,27946.19,978.18,prior delinquency,large loan amount,weak credit grade,champion_logistic_scorecard_calibrated,27946.19,44454.45,0.0974,C,debt_consolidation,2023Q2,0,0.1506,0.03500226685641227,0.014871649142748886
APP-00775,0.06364023870417732,C,Review,6600.0,0.55,5750.76,201.29,prior delinquency,weak credit grade,high debt-to-income,champion_logistic_scorecard_calibrated,5750.76,106359.24,0.379,D,debt_consolidation,2023Q2,0,0.1925,0.03500233012680063,0.07636828644501278
APP-00776,0.06364023870417732,C,Review,6100.0,0.55,20613.21,721.51,prior delinquency,weak credit grade,large loan amount,champion_logistic_scorecard_calibrated,20613.21,80028.58,0.2342,E,other,2023Q2,0,0.2879,0.03500231162443889,0.12751187431494337
APP-00777,0.06364023870417732,C,Review,2200.0,0.55,31870.73,1115.54,weak credit grade,large loan amount,high revolving utilization,champion_logistic_scorecard_calibrated,31870.73,54156.52,0.1807,D,debt_consolidation,2023Q2,0,0.1951,0.035002022231684055,0.07636828644501278
APP-00778,0.06364023870417732,C,Review,2100.0,0.55,21221.73,742.81,prior delinquency,high debt-to-income,large loan amount,champion_logistic_scorecard_calibrated,21221.73,52243.67,0.58,A,debt_consolidation,2023Q2,0,0.0723,0.03500233015875708,0.014871649142748886
APP-00779,0.013871429190688804,A,Approve,11700.0,0.35,10741.36,52.15,modeled PD below approve cutoff,large loan amount,high debt-to-income,champion_logistic_scorecard_calibrated,10741.36,52561.04,0.1456,B,debt_consolidation,2023Q2,0,0.0878,0.0048550649079818564,0.014871649142748886
APP-00780,0.06364023870417732,C,Review,5200.0,0.55,20038.08,701.38,weak credit grade,high revolving utilization,large loan amount,champion_logistic_scorecard_calibrated,20038.08,73276.85,0.2376,D,major_purchase,2023Q2,0,0.193,0.03500235551509925,0.07636828644501278
APP-00781,0.01411059176294206,A,Approve,20700.0,0.35,30038.59,148.35,modeled PD below approve cutoff,high revolving utilization,weak credit grade,champion_logistic_scorecard_calibrated,30038.59,118523.25,0.1697,A,debt_consolidation,2023Q2,0,0.082,0.004938647253416356,0.014871649142748886
APP-00782,0.01411059176294206,A,Approve,11400.0,0.35,21909.08,108.2,modeled PD below approve cutoff,weak credit grade,high debt-to-income,champion_logistic_scorecard_calibrated,21909.08,85209.04,0.3529,B,debt_consolidation,2023Q2,0,0.1065,0.0049385916706680515,0.014871649142748886
APP-00783,0.013871429190688804,A,Approve,19300.0,0.35,17308.67,84.03,modeled PD below approve cutoff,weak credit grade,large loan amount,champion_logistic_scorecard_calibrated,17308.67,88990.37,0.2077,C,home_improvement,2023Q2,0,0.1311,0.004854792424836802,0.014871649142748886
APP-00784,0.06364023870417732,C,Review,1000.0,0.55,14483.37,506.95,weak credit grade,high revolving utilization,large loan amount,champion_logistic_scorecard_calibrated,14483.37,25065.24,0.2331,D,home_improvement,2023Q2,0,0.2183,0.035002212882775205,0.12751187431494337
APP-00785,0.14697357203751066,D,Decline,0.0,0.55,0.0,0.0,prior delinquency,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,6984.1,61098.5,0.2503,E,debt_consolidation,2023Q2,0,0.2907,0.0,0.12751187431494337
APP-00786,0.013871429190688804,A,Approve,2600.0,0.35,42000.0,203.91,modeled PD below approve cutoff,weak credit grade,high debt-to-income,champion_logistic_scorecard_calibrated,42000.0,31312.76,0.2037,B,major_purchase,2023Q2,0,0.0922,0.004855,0.014871649142748886
APP-00787,0.06364023870417732,C,Review,2600.0,0.55,42000.0,1470.09,large loan amount,high revolving utilization,weak credit grade,champion_logistic_scorecard_calibrated,42000.0,64258.6,0.3011,C,home_improvement,2023Q2,0,0.1352,0.03500214285714286,0.014871649142748886
APP-00788,0.06364023870417732,C,Review,3800.0,0.55,10828.84,379.03,prior delinquency,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,10828.84,50198.92,0.3627,D,debt_consolidation,2023Q2,0,0.2073,0.03500190232748845,0.12751187431494337
APP-00789,0.013871429190688804,A,Approve,7100.0,0.35,17573.96,85.32,modeled PD below approve cutoff,weak credit grade,high debt-to-income,champion_logistic_scorecard_calibrated,17573.96,62251.25,0.3992,B,home_improvement,2023Q2,0,0.1102,0.004854910333243048,0.014871649142748886
APP-00790,0.06364023870417732,C,Review,2700.0,0.55,18138.81,634.9,prior delinquency,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,18138.81,45351.0,0.0775,D,debt_consolidation,2023Q2,0,0.1897,0.03500229618150253,0.07636828644501278
