applicant_id,PD,LGD,EAD,expected_loss,expected_loss_rate,risk_grade,decision,credit_grade,loan_purpose,debt_to_income,annual_income,application_vintage,base_loss,moderate_stress_loss,severe_stress_loss,income_band,debt_to_income_band
APP-00882,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,C,debt_consolidation,0.5432,27047.44,2023Q2,0.0,0.0,0.0,<$50k,50%+
APP-00883,0.01411059176294206,0.35,12591.39,62.19,0.004939089330089847,A,Approve,B,debt_consolidation,0.3456,110113.27,2023Q2,62.19,85.5,124.37,$85k-$130k,20%-35%
APP-00884,0.01411059176294206,0.35,17339.31,85.63,0.004938489478531729,A,Approve,A,small_business,0.1093,123359.42,2023Q2,85.63,117.75,171.27,$85k-$130k,<20%
APP-00885,0.06364023870417732,0.55,16119.6,564.22,0.03500210923347974,C,Review,B,debt_consolidation,0.3115,90950.12,2023Q2,564.22,775.8,1128.44,$85k-$130k,20%-35%
APP-00886,0.06364023870417732,0.55,15988.43,559.63,0.03500218595571923,C,Review,C,major_purchase,0.3595,49456.49,2023Q2,559.63,769.49,1119.26,<$50k,35%-50%
APP-00887,0.06364023870417732,0.55,12990.7,454.7,0.03500196294272056,C,Review,D,small_business,0.0871,64995.25,2023Q2,454.7,625.22,909.4,$50k-$85k,<20%
APP-00888,0.013871429190688804,0.35,15048.65,73.06,0.00485492054104521,A,Approve,A,home_improvement,0.2041,65146.3,2023Q2,73.06,100.46,146.12,$50k-$85k,20%-35%
APP-00889,0.013871429190688804,0.35,21540.91,104.58,0.0048549480964360375,A,Approve,A,other,0.1608,39764.99,2023Q2,104.58,143.8,209.16,<$50k,<20%
APP-00890,0.06364023870417732,0.55,17714.04,620.03,0.03500217906248377,C,Review,B,other,0.5135,102304.35,2023Q2,620.03,852.54,1240.06,$85k-$130k,50%+
APP-00891,0.06364023870417732,0.55,7310.03,255.87,0.035002592328622455,C,Review,A,home_improvement,0.3424,112759.48,2023Q2,255.87,351.82,511.73,$85k-$130k,20%-35%
APP-00892,0.013871429190688804,0.35,17625.53,85.57,0.004854889469990406,A,Approve,B,small_business,0.2248,129488.74,2023Q2,85.57,117.66,171.14,$85k-$130k,20%-35%
APP-00893,0.013871429190688804,0.35,9894.39,48.04,0.004855276575918273,A,Approve,A,home_improvement,0.2197,78123.65,2023Q2,48.04,66.05,96.07,$50k-$85k,20%-35%
APP-00894,0.06364023870417732,0.55,12232.06,428.15,0.035002280891362536,C,Review,C,major_purchase,0.4686,66154.42,2023Q2,428.15,588.7,856.3,$50k-$85k,35%-50%
APP-00895,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,D,debt_consolidation,0.4134,43639.79,2023Q2,0.0,0.0,0.0,<$50k,35%-50%
APP-00896,0.06364023870417732,0.55,15861.19,555.18,0.0350024178513718,C,Review,C,home_improvement,0.5471,97730.87,2023Q2,555.18,763.37,1110.35,$85k-$130k,50%+
APP-00897,0.01411059176294206,0.35,10366.52,51.2,0.004938976628608251,A,Approve,D,home_improvement,0.1258,40874.18,2023Q2,51.2,70.4,102.39,<$50k,<20%
APP-00898,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,E,home_improvement,0.3165,45342.39,2023Q2,0.0,0.0,0.0,<$50k,20%-35%
APP-00899,0.01411059176294206,0.35,23985.53,118.46,0.0049388110248137105,A,Approve,A,debt_consolidation,0.2524,85056.66,2023Q2,118.46,162.88,236.92,$85k-$130k,20%-35%
APP-00900,0.01411059176294206,0.35,20646.64,101.97,0.004938818132151285,A,Approve,C,major_purchase,0.2238,85044.37,2023Q2,101.97,140.21,203.94,$85k-$130k,20%-35%
APP-00901,0.06364023870417732,0.55,12068.15,422.41,0.03500205085286478,C,Review,A,home_improvement,0.58,54779.28,2023Q2,422.41,580.82,844.82,$50k-$85k,50%+
APP-00902,0.01411059176294206,0.35,6938.32,34.27,0.004939236011022842,A,Approve,C,debt_consolidation,0.2057,68682.64,2023Q2,34.27,47.12,68.53,$50k-$85k,20%-35%
APP-00903,0.06364023870417732,0.55,13234.56,463.24,0.03500229701629673,C,Review,D,major_purchase,0.2323,26901.74,2023Q2,463.24,636.95,926.48,<$50k,20%-35%
APP-00904,0.013871429190688804,0.35,16013.81,77.75,0.004855184368991515,A,Approve,A,home_improvement,0.0861,106444.68,2023Q2,77.75,106.9,155.49,$85k-$130k,<20%
APP-00905,0.06364023870417732,0.55,42000.0,1470.09,0.03500214285714286,C,Review,D,debt_consolidation,0.3192,125590.4,2023Q2,1470.09,2021.37,2940.18,$85k-$130k,20%-35%
APP-00906,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,D,debt_consolidation,0.3341,91643.9,2023Q2,0.0,0.0,0.0,$85k-$130k,20%-35%
APP-00907,0.01411059176294206,0.35,11907.29,58.81,0.004938991155838146,A,Approve,A,medical,0.1209,79793.0,2023Q2,58.81,80.86,117.61,$50k-$85k,<20%
APP-00908,0.013871429190688804,0.35,13300.54,64.57,0.004854690110326347,A,Approve,B,debt_consolidation,0.4791,41155.32,2023Q2,64.57,88.79,129.15,<$50k,35%-50%
APP-00909,0.01411059176294206,0.35,11643.08,57.5,0.004938555777337268,A,Approve,A,debt_consolidation,0.5016,44685.36,2023Q2,57.5,79.06,115.0,<$50k,50%+
APP-00910,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,E,debt_consolidation,0.2276,38073.67,2023Q2,0.0,0.0,0.0,<$50k,20%-35%
APP-00911,0.013871429190688804,0.35,8713.87,42.31,0.004855477531797009,A,Approve,B,major_purchase,0.1273,47022.59,2023Q2,42.31,58.17,84.61,<$50k,<20%
APP-00912,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,D,home_improvement,0.2835,127376.35,2023Q2,0.0,0.0,0.0,$85k-$130k,20%-35%
APP-00913,0.06364023870417732,0.55,5644.96,197.59,0.03500290524644993,C,Review,C,debt_consolidation,0.421,59381.43,2023Q2,197.59,271.68,395.17,$50k-$85k,35%-50%
APP-00914,0.01411059176294206,0.35,14359.78,70.92,0.004938794326932585,A,Approve,B,major_purchase,0.2468,53971.19,2023Q2,70.92,97.51,141.84,$50k-$85k,20%-35%
APP-00915,0.013871429190688804,0.35,6312.57,30.65,0.00485539170258706,A,Approve,A,home_improvement,0.174,83426.62,2023Q2,30.65,42.14,61.3,$50k-$85k,<20%
APP-00916,0.013871429190688804,0.35,13011.61,63.17,0.004854894974565023,A,Approve,C,major_purchase,0.4444,24000.0,2023Q2,63.17,86.86,126.34,<$50k,35%-50%
APP-00917,0.06364023870417732,0.55,20464.24,716.29,0.03500203281431413,C,Review,A,debt_consolidation,0.5475,64643.31,2023Q2,716.29,984.9,1432.58,$50k-$85k,50%+
APP-00918,0.01411059176294206,0.35,5414.28,26.74,0.004938791492128224,A,Approve,A,debt_consolidation,0.2509,71728.47,2023Q2,26.74,36.77,53.48,$50k-$85k,20%-35%
APP-00919,0.01411059176294206,0.35,7700.24,38.03,0.004938807102116298,A,Approve,C,debt_consolidation,0.2868,43061.92,2023Q2,38.03,52.29,76.06,<$50k,20%-35%
APP-00920,0.013871429190688804,0.35,6641.05,32.24,0.0048546540080258395,A,Approve,B,major_purchase,0.2669,82597.27,2023Q2,32.24,44.33,64.48,$50k-$85k,20%-35%
APP-00921,0.06364023870417732,0.55,14583.28,510.45,0.035002413723113045,C,Review,C,major_purchase,0.4029,73043.12,2023Q2,510.45,701.86,1020.89,$50k-$85k,35%-50%
APP-00922,0.06364023870417732,0.55,19880.26,695.85,0.03500205731715783,C,Review,D,home_improvement,0.3486,42359.29,2023Q2,695.85,956.8,1391.7,<$50k,20%-35%
APP-00923,0.013871429190688804,0.35,13787.45,66.94,0.004855140000507708,A,Approve,B,debt_consolidation,0.1399,93881.09,2023Q2,66.94,92.04,133.88,$85k-$130k,<20%
APP-00924,0.01411059176294206,0.35,22128.06,109.28,0.0049385260162888205,A,Approve,A,small_business,0.0723,73943.95,2023Q2,109.28,150.27,218.57,$50k-$85k,<20%
APP-00925,0.013871429190688804,0.35,16114.77,78.24,0.004855173235485209,A,Approve,B,debt_consolidation,0.2153,35472.24,2023Q2,78.24,107.58,156.47,<$50k,20%-35%
APP-00926,0.013871429190688804,0.35,10373.42,50.36,0.004854715224101598,A,Approve,B,major_purchase,0.58,42072.7,2023Q2,50.36,69.25,100.73,<$50k,50%+
APP-00927,0.06364023870417732,0.55,19984.62,699.5,0.03500191647376833,C,Review,D,debt_consolidation,0.3225,71926.55,2023Q2,699.5,961.82,1399.01,$50k-$85k,20%-35%
APP-00928,0.06364023870417732,0.55,5205.84,182.22,0.03500299663454889,C,Review,C,small_business,0.58,28825.9,2023Q2,182.22,250.55,364.43,<$50k,50%+
APP-00929,0.06364023870417732,0.55,12927.92,452.5,0.035001763624774904,C,Review,C,medical,0.218,56209.99,2023Q2,452.5,622.19,905.01,$50k-$85k,20%-35%
APP-00930,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,E,debt_consolidation,0.2094,56790.56,2023Q2,0.0,0.0,0.0,$50k-$85k,20%-35%
APP-00931,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,E,debt_consolidation,0.5025,24000.0,2023Q2,0.0,0.0,0.0,<$50k,50%+
APP-00932,0.013871429190688804,0.35,18703.35,90.8,0.004854745272905656,A,Approve,C,major_purchase,0.4393,63344.59,2023Q2,90.8,124.86,181.61,$50k-$85k,35%-50%
APP-00933,0.06364023870417732,0.55,16000.64,560.06,0.03500234990600376,C,Review,D,home_improvement,0.3873,51236.46,2023Q2,560.06,770.08,1120.11,$50k-$85k,35%-50%
APP-00934,0.06364023870417732,0.55,27506.5,962.79,0.035002272190209585,C,Review,A,home_improvement,0.2773,157496.75,2023Q2,962.79,1323.83,1925.57,$130k+,20%-35%
APP-00935,0.06364023870417732,0.55,10420.94,364.76,0.03500260053315728,C,Review,C,debt_consolidation,0.3942,60021.5,2023Q2,364.76,501.54,729.51,$50k-$85k,35%-50%
APP-00936,0.01411059176294206,0.35,15019.0,74.17,0.00493841134562887,A,Approve,A,debt_consolidation,0.458,58204.7,2023Q2,74.17,101.99,148.35,$50k-$85k,35%-50%
APP-00937,0.01411059176294206,0.35,13537.42,66.86,0.004938902686036187,A,Approve,C,debt_consolidation,0.1242,70852.77,2023Q2,66.86,91.93,133.71,$50k-$85k,<20%
APP-00938,0.01411059176294206,0.35,42000.0,207.43,0.004938809523809524,A,Approve,A,debt_consolidation,0.0818,46035.79,2023Q3,207.43,285.21,414.85,<$50k,<20%
APP-00939,0.01411059176294206,0.35,6743.24,33.3,0.004938278928230346,A,Approve,B,medical,0.3284,53213.79,2023Q3,33.3,45.79,66.61,$50k-$85k,20%-35%
APP-00940,0.01411059176294206,0.35,30625.1,151.25,0.004938759383642829,A,Approve,B,home_improvement,0.199,40253.67,2023Q3,151.25,207.97,302.5,<$50k,<20%
APP-00941,0.013871429190688804,0.35,42000.0,203.91,0.004855,A,Approve,A,debt_consolidation,0.1268,25722.96,2023Q3,203.91,280.38,407.82,<$50k,<20%
APP-00942,0.013871429190688804,0.35,6802.69,33.03,0.004855432189325106,A,Approve,C,home_improvement,0.3145,44289.26,2023Q3,33.03,45.41,66.05,<$50k,20%-35%
APP-00943,0.013871429190688804,0.35,10535.87,51.15,0.004854843501296048,A,Approve,B,debt_consolidation,0.106,50444.41,2023Q3,51.15,70.33,102.3,$50k-$85k,<20%
APP-00944,0.013871429190688804,0.35,23712.79,115.13,0.004855185745751554,A,Approve,B,major_purchase,0.326,31463.9,2023Q3,115.13,158.3,230.25,<$50k,20%-35%
APP-00945,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,D,small_business,0.58,55817.08,2023Q3,0.0,0.0,0.0,$50k-$85k,50%+
APP-00946,0.013871429190688804,0.35,26243.01,127.41,0.004855007104749036,A,Approve,B,home_improvement,0.1472,24856.63,2023Q3,127.41,175.19,254.82,<$50k,<20%
APP-00947,0.06364023870417732,0.55,8559.64,299.61,0.03500264029795646,C,Review,D,home_improvement,0.2854,192133.66,2023Q3,299.61,411.96,599.21,$130k+,20%-35%
APP-00948,0.06364023870417732,0.55,15427.36,539.99,0.035002100164901837,C,Review,D,debt_consolidation,0.3573,62886.76,2023Q3,539.99,742.49,1079.98,$50k-$85k,35%-50%
APP-00949,0.013871429190688804,0.35,10298.19,50.0,0.004855222131267728,A,Approve,C,home_improvement,0.1176,88896.84,2023Q3,50.0,68.75,100.0,$85k-$130k,<20%
APP-00950,0.06364023870417732,0.55,11119.89,389.22,0.03500214480538927,C,Review,E,debt_consolidation,0.3914,58233.83,2023Q3,389.22,535.18,778.44,$50k-$85k,35%-50%
APP-00951,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,D,debt_consolidation,0.2751,58989.26,2023Q3,0.0,0.0,0.0,$50k-$85k,20%-35%
APP-00952,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,E,small_business,0.3002,24000.0,2023Q3,0.0,0.0,0.0,<$50k,20%-35%
APP-00953,0.01411059176294206,0.35,12045.06,59.49,0.004938954226878073,A,Approve,A,debt_consolidation,0.2405,42148.66,2023Q3,59.49,81.79,118.97,<$50k,20%-35%
APP-00954,0.06364023870417732,0.55,42000.0,1470.09,0.03500214285714286,C,Review,A,medical,0.2443,71284.52,2023Q3,1470.09,2021.37,2940.18,$50k-$85k,20%-35%
APP-00955,0.01411059176294206,0.35,17764.33,87.73,0.00493854820305635,A,Approve,B,debt_consolidation,0.4318,73750.24,2023Q3,87.73,120.63,175.47,$50k-$85k,35%-50%
APP-00956,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,D,debt_consolidation,0.5023,114675.6,2023Q3,0.0,0.0,0.0,$85k-$130k,50%+
APP-00957,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,E,other,0.2814,32280.22,2023Q3,0.0,0.0,0.0,<$50k,20%-35%
APP-00958,0.06364023870417732,0.55,18099.53,633.52,0.035002013864448414,C,Review,C,debt_consolidation,0.1111,123051.63,2023Q3,633.52,871.09,1267.04,$85k-$130k,<20%
APP-00959,0.013871429190688804,0.35,8588.54,41.7,0.004855307188416192,A,Approve,B,debt_consolidation,0.1481,38075.02,2023Q3,41.7,57.33,83.39,<$50k,<20%
APP-00960,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,E,small_business,0.58,56282.5,2023Q3,0.0,0.0,0.0,$50k-$85k,50%+
APP-00961,0.06364023870417732,0.55,5664.12,198.26,0.035002789488923255,C,Review,C,home_improvement,0.3834,27580.09,2023Q3,198.26,272.6,396.51,<$50k,35%-50%
APP-00962,0.013871429190688804,0.35,11559.06,56.12,0.004855066069386265,A,Approve,A,debt_consolidation,0.2699,36967.68,2023Q3,56.12,77.16,112.24,<$50k,20%-35%
APP-00963,0.06364023870417732,0.55,14132.42,494.66,0.03500179021002772,C,Review,B,medical,0.2683,65467.37,2023Q3,494.66,680.16,989.33,$50k-$85k,20%-35%
APP-00964,0.06364023870417732,0.55,37503.95,1312.72,0.035002179770397525,C,Review,A,medical,0.03,60484.41,2023Q3,1312.72,1804.99,2625.44,$50k-$85k,<20%
APP-00965,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,E,debt_consolidation,0.58,84758.83,2023Q3,0.0,0.0,0.0,$50k-$85k,50%+
APP-00966,0.06364023870417732,0.55,19088.44,668.14,0.03500233649266258,C,Review,D,debt_consolidation,0.2975,24000.0,2023Q3,668.14,918.69,1336.27,<$50k,20%-35%
APP-00967,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,E,major_purchase,0.3369,45441.87,2023Q3,0.0,0.0,0.0,<$50k,20%-35%
APP-00968,0.06364023870417732,0.55,5793.18,202.77,0.035001501765869525,C,Review,D,debt_consolidation,0.58,66048.26,2023Q3,202.77,278.81,405.55,$50k-$85k,50%+
APP-00969,0.06364023870417732,0.55,11132.84,389.67,0.035001850381394146,C,Review,D,debt_consolidation,0.2587,77616.65,2023Q3,389.67,535.8,779.35,$50k-$85k,20%-35%
APP-00970,0.06364023870417732,0.55,16493.85,577.32,0.03500213716021427,C,Review,A,medical,0.4632,134306.99,2023Q3,577.32,793.81,1154.64,$130k+,35%-50%
APP-00971,0.06364023870417732,0.55,6540.01,228.91,0.035001475532912024,C,Review,D,debt_consolidation,0.1752,61697.88,2023Q3,228.91,314.76,457.83,$50k-$85k,<20%
APP-00972,0.01411059176294206,0.35,22525.05,111.24,0.004938501801327855,A,Approve,C,debt_consolidation,0.156,47458.03,2023Q3,111.24,152.96,222.49,<$50k,<20%
APP-00973,0.013871429190688804,0.35,5117.41,24.85,0.00485597206399331,A,Approve,B,debt_consolidation,0.1946,135759.28,2023Q3,24.85,34.16,49.69,$130k+,<20%
APP-00974,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,E,debt_consolidation,0.199,66750.2,2023Q3,0.0,0.0,0.0,$50k-$85k,<20%
APP-00975,0.06364023870417732,0.55,9489.28,332.15,0.03500265562824576,C,Review,A,home_improvement,0.5734,27810.77,2023Q3,332.15,456.7,664.29,<$50k,50%+
APP-00976,0.06364023870417732,0.55,7958.99,278.58,0.03500192863667375,C,Review,A,debt_consolidation,0.4069,43459.17,2023Q3,278.58,383.05,557.16,<$50k,35%-50%
APP-00977,0.01411059176294206,0.35,8109.44,40.05,0.004938688738063294,A,Approve,B,debt_consolidation,0.1399,61994.32,2023Q3,40.05,55.07,80.1,$50k-$85k,<20%
APP-00978,0.06364023870417732,0.55,24008.56,840.35,0.035002099251267044,C,Review,E,debt_consolidation,0.1611,116774.82,2023Q3,840.35,1155.48,1680.7,$85k-$130k,<20%
APP-00979,0.06364023870417732,0.55,7143.43,250.04,0.03500279277601936,C,Review,D,home_improvement,0.4458,95155.68,2023Q3,250.04,343.8,500.07,$85k-$130k,35%-50%
APP-00980,0.013871429190688804,0.35,16891.94,82.01,0.004854978173022164,A,Approve,C,major_purchase,0.2045,60817.77,2023Q3,82.01,112.76,164.02,$50k-$85k,20%-35%
APP-00981,0.013871429190688804,0.35,12930.44,62.78,0.004855209876848738,A,Approve,A,debt_consolidation,0.0496,60586.45,2023Q3,62.78,86.32,125.55,$50k-$85k,<20%
APP-00982,0.01411059176294206,0.35,11778.83,58.17,0.004938521058543166,A,Approve,C,debt_consolidation,0.2769,81298.95,2023Q3,58.17,79.99,116.34,$50k-$85k,20%-35%
APP-00983,0.013871429190688804,0.35,17407.98,84.52,0.0048552445487644175,A,Approve,B,home_improvement,0.3228,85031.89,2023Q3,84.52,116.21,169.03,$85k-$130k,20%-35%
APP-00984,0.013871429190688804,0.35,13220.48,64.19,0.004855345645543884,A,Approve,B,debt_consolidation,0.3382,35933.41,2023Q3,64.19,88.25,128.37,<$50k,20%-35%
APP-00985,0.06364023870417732,0.55,7488.58,262.12,0.0350026306723037,C,Review,D,debt_consolidation,0.3247,68729.27,2023Q3,262.12,360.41,524.23,$50k-$85k,20%-35%
APP-00986,0.06364023870417732,0.55,14407.61,504.3,0.03500233557127101,C,Review,C,debt_consolidation,0.1634,55757.73,2023Q3,504.3,693.41,1008.59,$50k-$85k,<20%
APP-00987,0.06364023870417732,0.55,13035.3,456.26,0.03500187951178722,C,Review,B,medical,0.1128,33773.9,2023Q3,456.26,627.36,912.53,<$50k,<20%
APP-00988,0.013871429190688804,0.35,37656.55,182.82,0.004854932276058215,A,Approve,A,home_improvement,0.0849,57016.7,2023Q3,182.82,251.38,365.65,$50k-$85k,<20%
APP-00989,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,E,home_improvement,0.2342,57468.47,2023Q3,0.0,0.0,0.0,$50k-$85k,20%-35%
APP-00990,0.01411059176294206,0.35,15380.41,75.96,0.004938750007314499,A,Approve,C,debt_consolidation,0.2114,65229.05,2023Q3,75.96,104.44,151.92,$50k-$85k,20%-35%
APP-00991,0.06364023870417732,0.55,6684.76,233.98,0.035002004559625176,C,Review,D,major_purchase,0.1835,106924.05,2023Q3,233.98,321.72,467.96,$85k-$130k,<20%
APP-00992,0.06364023870417732,0.55,4585.97,160.52,0.035002409522958064,C,Review,C,debt_consolidation,0.2276,81920.03,2023Q3,160.52,220.71,321.04,$50k-$85k,20%-35%
APP-00993,0.06364023870417732,0.55,29593.4,1035.83,0.0350020612704184,C,Review,B,debt_consolidation,0.3845,52667.47,2023Q3,1035.83,1424.27,2071.66,$50k-$85k,35%-50%
APP-00994,0.013871429190688804,0.35,9476.57,46.01,0.004855132183901981,A,Approve,D,home_improvement,0.1979,53033.31,2023Q3,46.01,63.26,92.02,$50k-$85k,<20%
APP-00995,0.06364023870417732,0.55,32874.72,1150.69,0.03500227530455012,C,Review,D,major_purchase,0.2445,83680.54,2023Q3,1150.69,1582.19,2301.37,$50k-$85k,20%-35%
APP-00996,0.013871429190688804,0.35,42000.0,203.91,0.004855,A,Approve,B,other,0.264,86095.83,2023Q3,203.91,280.38,407.82,$85k-$130k,20%-35%
APP-00997,0.013871429190688804,0.35,20544.6,99.74,0.00485480369537494,A,Approve,C,medical,0.2591,31656.99,2023Q3,99.74,137.15,199.49,<$50k,20%-35%
APP-00998,0.013871429190688804,0.35,42000.0,203.91,0.004855,A,Approve,B,major_purchase,0.1982,90121.36,2023Q3,203.91,280.38,407.82,$85k-$130k,<20%
APP-00999,0.06364023870417732,0.55,13651.19,477.82,0.03500207674202761,C,Review,C,other,0.2431,41242.79,2023Q3,477.82,657.0,955.64,<$50k,20%-35%
APP-01000,0.013871429190688804,0.35,17001.86,82.54,0.004854762949465529,A,Approve,B,home_improvement,0.291,24000.0,2023Q3,82.54,113.5,165.09,<$50k,20%-35%
APP-01001,0.013871429190688804,0.35,39813.16,193.29,0.004854927365725303,A,Approve,B,other,0.1108,65699.52,2023Q3,193.29,265.78,386.59,$50k-$85k,<20%
APP-01002,0.06364023870417732,0.55,3712.42,129.94,0.035001427640191575,C,Review,C,debt_consolidation,0.2,24000.0,2023Q3,129.94,178.67,259.89,<$50k,<20%
APP-01003,0.01411059176294206,0.35,28790.28,142.19,0.0049388196294027015,A,Approve,A,debt_consolidation,0.1041,54263.65,2023Q3,142.19,195.51,284.37,$50k-$85k,<20%
APP-01004,0.06364023870417732,0.55,11593.06,405.78,0.03500197531971714,C,Review,A,medical,0.357,64515.57,2023Q3,405.78,557.95,811.56,$50k-$85k,35%-50%
APP-01005,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,B,medical,0.4958,58631.78,2023Q3,0.0,0.0,0.0,$50k-$85k,35%-50%
APP-01006,0.013871429190688804,0.35,12012.69,58.32,0.004854865979226968,A,Approve,B,debt_consolidation,0.3174,64025.0,2023Q3,58.32,80.19,116.64,$50k-$85k,20%-35%
APP-01007,0.013871429190688804,0.35,5107.61,24.8,0.004855499930495868,A,Approve,B,major_purchase,0.4712,61758.24,2023Q3,24.8,34.1,49.59,$50k-$85k,35%-50%
APP-01008,0.01411059176294206,0.35,42000.0,207.43,0.004938809523809524,A,Approve,B,medical,0.1041,93351.72,2023Q3,207.43,285.21,414.85,$85k-$130k,<20%
APP-01009,0.06364023870417732,0.55,14580.98,510.37,0.03500244839510102,C,Review,C,medical,0.362,53652.7,2023Q3,510.37,701.75,1020.73,$50k-$85k,35%-50%
APP-01010,0.01411059176294206,0.35,19942.52,98.49,0.004938693805998439,A,Approve,A,medical,0.4219,41012.51,2023Q3,98.49,135.42,196.98,<$50k,35%-50%
APP-01011,0.06364023870417732,0.55,23453.92,820.94,0.035002251222823313,C,Review,E,other,0.2939,41458.66,2023Q3,820.94,1128.79,1641.87,<$50k,20%-35%
APP-01012,0.01411059176294206,0.35,7625.91,37.66,0.0049384270205129616,A,Approve,A,debt_consolidation,0.18,44856.92,2023Q3,37.66,51.79,75.32,<$50k,<20%
APP-01013,0.06364023870417732,0.55,15805.83,553.24,0.0350022744772024,C,Review,D,debt_consolidation,0.227,49609.72,2023Q3,553.24,760.7,1106.48,<$50k,20%-35%
APP-01014,0.06364023870417732,0.55,31048.0,1086.75,0.03500225457356351,C,Review,C,debt_consolidation,0.2784,40669.5,2023Q3,1086.75,1494.28,2173.49,<$50k,20%-35%
APP-01015,0.013871429190688804,0.35,12530.36,60.83,0.004854609125356334,A,Approve,A,major_purchase,0.085,48599.54,2023Q3,60.83,83.65,121.67,<$50k,<20%
APP-01016,0.06364023870417732,0.55,23164.46,810.81,0.03500232684034076,C,Review,C,medical,0.0959,140226.93,2023Q3,810.81,1114.86,1621.61,$130k+,<20%
APP-01017,0.06364023870417732,0.55,18918.69,662.19,0.03500189495150035,C,Review,E,major_purchase,0.58,63226.38,2023Q3,662.19,910.52,1324.39,$50k-$85k,50%+
APP-01018,0.06364023870417732,0.55,11731.69,410.63,0.035001777237550595,C,Review,D,debt_consolidation,0.2755,42587.42,2023Q3,410.63,564.62,821.27,<$50k,20%-35%
APP-01019,0.013871429190688804,0.35,6710.45,32.58,0.004855114038551811,A,Approve,B,home_improvement,0.1987,24000.0,2023Q3,32.58,44.8,65.16,<$50k,<20%
APP-01020,0.01411059176294206,0.35,14799.09,73.09,0.004938817184029559,A,Approve,C,debt_consolidation,0.2346,104703.87,2023Q3,73.09,100.5,146.18,$85k-$130k,20%-35%
APP-01021,0.06364023870417732,0.55,41157.7,1440.61,0.03500219885950867,C,Review,B,other,0.4965,92702.28,2023Q3,1440.61,1980.83,2881.21,$85k-$130k,35%-50%
APP-01022,0.013871429190688804,0.35,14570.17,70.74,0.004855125231895029,A,Approve,B,debt_consolidation,0.0875,73236.16,2023Q3,70.74,97.26,141.48,$50k-$85k,<20%
