wallet_id,counterparty_wallet_id,transaction_time,amount_usd,stablecoin_risk_score,stablecoin_risk_action,risk_exposure_score,top_reason_1,top_reason_2,top_reason_3
W0268,W0154,2025-12-23 18:36:25,11284.78226,0.472981,monitor,5337.489731,risky_address_exposure,high_wallet_velocity,new_counterparty
W0268,W0421,2026-01-04 09:54:02,90.546501,0.281915,normal,25.526387,high_wallet_velocity,new_counterparty,imbalanced_flow
W0268,W0423,2026-01-24 09:02:19,48.019467,0.343787,normal,16.508467,high_wallet_velocity,new_counterparty,imbalanced_flow
W0268,W0686,2026-02-11 23:05:15,518.765293,0.479537,monitor,248.767112,high_wallet_velocity,new_counterparty,imbalanced_flow
W0268,W0490,2026-03-11 22:24:53,24.88449,0.482229,monitor,12.000013,risky_address_exposure,new_counterparty,imbalanced_flow
W0269,W0606,2026-01-05 09:02:14,4283.396641,0.401037,monitor,1717.800559,high_wallet_velocity,new_counterparty,imbalanced_flow
W0269,W0535,2026-03-20 14:37:48,834.215736,0.803639,review,670.40836,high_counterparty_risk,risky_address_exposure,high_wallet_velocity
W0270,W0339,2025-12-23 09:24:42,23538.832835,0.429998,monitor,10121.662337,high_wallet_velocity,large_transfer,new_counterparty
W0270,W0533,2026-01-04 00:17:55,987.189635,0.215123,normal,212.367623,new_counterparty,imbalanced_flow,
W0270,W0790,2026-01-16 01:06:54,1084.582717,0.185606,normal,201.305204,high_wallet_velocity,new_counterparty,
W0270,W0763,2026-02-10 18:56:47,1577.148293,0.291633,normal,459.948051,high_wallet_velocity,new_counterparty,imbalanced_flow
W0270,W0301,2026-02-24 08:35:24,102.430837,0.444546,monitor,45.535222,risky_address_exposure,high_wallet_velocity,new_counterparty
W0271,W0543,2025-12-30 18:05:15,23.82644,0.267052,normal,6.362894,high_wallet_velocity,new_counterparty,imbalanced_flow
W0271,W0705,2026-01-18 11:57:00,226.930153,0.300226,normal,68.130245,new_counterparty,imbalanced_flow,
W0271,W0027,2026-02-11 22:28:37,561.71467,0.535923,monitor,301.035673,high_counterparty_risk,high_wallet_velocity,new_counterparty
W0272,W0031,2026-02-18 13:21:51,30.810388,0.278791,normal,8.589674,high_wallet_velocity,new_counterparty,imbalanced_flow
W0272,W0445,2026-03-15 17:45:43,97.492063,0.559959,monitor,54.591596,risky_address_exposure,high_wallet_velocity,new_counterparty
W0273,W0615,2025-12-31 00:51:15,19.117819,0.307525,normal,5.879204,high_wallet_velocity,new_counterparty,
W0273,W0135,2026-01-13 05:17:46,7158.314369,0.491414,monitor,3517.699278,high_wallet_velocity,new_counterparty,imbalanced_flow
W0273,W0094,2026-02-10 23:36:04,161.55076,0.406199,monitor,65.621736,high_wallet_velocity,new_counterparty,
W0273,W0229,2026-03-07 05:25:13,145.697266,0.471387,monitor,68.679762,risky_address_exposure,new_counterparty,imbalanced_flow
W0274,W0328,2026-01-05 04:18:35,1385.221014,0.228061,normal,315.914316,new_counterparty,,
W0274,W0386,2026-01-31 11:53:22,635.434404,0.457302,monitor,290.585621,high_counterparty_risk,new_counterparty,imbalanced_flow
W0274,W0006,2026-02-02 04:39:07,21.629593,0.310095,normal,6.707239,high_wallet_velocity,new_counterparty,imbalanced_flow
W0275,W0206,2025-12-26 16:37:44,734.142041,0.204206,normal,149.915894,new_counterparty,imbalanced_flow,
W0275,W0171,2026-01-21 03:44:42,19.080166,0.649358,monitor,12.389864,risky_address_exposure,high_wallet_velocity,new_counterparty
W0275,W0669,2026-02-13 22:19:24,27.595712,0.2691,normal,7.426008,high_wallet_velocity,new_counterparty,imbalanced_flow
W0276,W0565,2025-12-30 00:48:31,88.279335,0.703001,review,62.06047,high_counterparty_risk,risky_address_exposure,new_counterparty
W0276,W0601,2026-01-15 17:52:50,97.897538,0.306339,normal,29.989836,new_counterparty,,
W0276,W0387,2026-03-05 13:40:01,5038.417787,0.237486,normal,1196.555558,new_counterparty,imbalanced_flow,
W0277,W0334,2026-01-28 14:23:36,12783.59208,0.389802,normal,4983.067828,high_wallet_velocity,large_transfer,new_counterparty
W0277,W0049,2026-03-01 11:26:54,190.571318,0.607226,monitor,115.719946,risky_address_exposure,high_wallet_velocity,new_counterparty
W0277,W0236,2026-03-06 07:48:16,14.251685,0.588395,monitor,8.385625,risky_address_exposure,high_wallet_velocity,new_counterparty
W0278,W0082,2026-01-09 14:54:57,493.65571,0.236755,normal,116.875339,high_wallet_velocity,new_counterparty,
W0278,W0753,2026-02-09 03:15:39,101.105277,0.444954,monitor,44.987151,high_wallet_velocity,new_counterparty,imbalanced_flow
W0278,W0416,2026-03-12 21:03:09,105.275266,0.294845,normal,31.039837,high_wallet_velocity,new_counterparty,imbalanced_flow
W0278,W0747,2026-03-14 20:37:56,358.759082,0.716487,review,257.046384,risky_address_exposure,high_wallet_velocity,new_counterparty
W0278,W0282,2026-03-20 17:30:13,15.703342,0.34095,normal,5.354058,new_counterparty,imbalanced_flow,
W0279,W0433,2026-02-04 23:12:56,395.306924,0.281736,normal,111.372071,high_wallet_velocity,new_counterparty,imbalanced_flow
W0279,W0145,2026-02-10 01:40:07,48.136257,0.3735,normal,17.97888,high_wallet_velocity,new_counterparty,imbalanced_flow
W0279,W0229,2026-02-16 21:46:57,100.219263,0.211972,normal,21.243695,high_wallet_velocity,new_counterparty,imbalanced_flow
W0279,W0686,2026-02-21 20:40:01,259.143565,0.621254,monitor,160.994006,high_counterparty_risk,risky_address_exposure,new_counterparty
W0279,W0309,2026-02-23 15:26:03,1135.364206,0.684674,review,777.354461,high_counterparty_risk,risky_address_exposure,new_counterparty
W0279,W0624,2026-03-06 14:23:02,650.893683,0.196743,normal,128.05899,new_counterparty,imbalanced_flow,
W0281,W0747,2026-01-01 13:39:29,2248.072928,0.414725,monitor,932.331478,risky_address_exposure,new_counterparty,
W0281,W0255,2026-01-10 20:57:01,1202.356004,0.4107,monitor,493.807576,high_wallet_velocity,new_counterparty,
W0281,W0431,2026-01-17 02:16:27,237.528765,0.36638,normal,87.025847,high_wallet_velocity,new_counterparty,
W0282,W0075,2026-01-12 13:14:26,2738.852303,0.416344,monitor,1140.305751,risky_address_exposure,new_counterparty,imbalanced_flow
W0282,W0529,2026-03-09 07:00:57,193.418512,0.255687,normal,49.454541,high_wallet_velocity,new_counterparty,
W0283,W0344,2026-01-10 20:31:38,1104.874195,0.291542,normal,322.116765,high_wallet_velocity,new_counterparty,imbalanced_flow
W0283,W0610,2026-01-24 17:21:57,1457.403016,0.292917,normal,426.897474,high_wallet_velocity,new_counterparty,imbalanced_flow
W0283,W0712,2026-01-24 20:23:36,359.165574,0.323683,normal,116.255694,high_wallet_velocity,new_counterparty,imbalanced_flow
W0283,W0677,2026-02-05 01:35:30,2169.250228,0.706964,review,1533.581483,risky_address_exposure,high_wallet_velocity,new_counterparty
W0284,W0088,2026-01-30 07:02:02,50.83985,0.271031,normal,13.779179,high_wallet_velocity,new_counterparty,imbalanced_flow
W0284,W0244,2026-03-14 09:22:06,3608.51498,0.504555,monitor,1820.695012,risky_address_exposure,new_counterparty,imbalanced_flow
W0285,W0482,2026-01-06 17:48:48,286.522353,0.223492,normal,64.035389,new_counterparty,imbalanced_flow,
W0285,W0300,2026-01-23 11:00:04,1554.981715,0.274284,normal,426.506202,high_wallet_velocity,new_counterparty,
W0285,W0284,2026-01-26 18:21:40,26.357267,0.283257,normal,7.465884,new_counterparty,imbalanced_flow,
W0285,W0366,2026-03-17 06:48:12,4982.527812,0.541924,monitor,2700.151773,high_counterparty_risk,new_counterparty,imbalanced_flow
W0286,W0644,2026-03-10 15:56:02,55.232071,0.157339,normal,8.690168,new_counterparty,,
W0286,W0363,2026-03-18 04:32:36,218.569344,0.266925,normal,58.341695,high_wallet_velocity,new_counterparty,imbalanced_flow
W0287,W0763,2025-12-27 10:53:26,448.772407,0.263451,normal,118.229675,high_wallet_velocity,new_counterparty,
W0287,W0093,2026-01-13 21:16:20,2652.658895,0.273843,normal,726.41204,high_wallet_velocity,new_counterparty,
W0287,W0164,2026-01-23 07:14:56,109.719068,0.733562,review,80.485692,high_counterparty_risk,risky_address_exposure,high_wallet_velocity
W0287,W0785,2026-02-22 07:36:24,168.568464,0.289189,normal,48.748184,high_wallet_velocity,new_counterparty,imbalanced_flow
W0287,W0034,2026-03-15 15:23:50,236.377045,0.495606,monitor,117.149841,high_counterparty_risk,new_counterparty,imbalanced_flow
W0289,W0391,2026-01-05 11:53:50,34.739145,0.287122,normal,9.974386,high_wallet_velocity,new_counterparty,
W0289,W0562,2026-01-13 12:04:22,21.091602,0.308487,normal,6.506492,high_wallet_velocity,new_counterparty,
W0290,W0754,2025-12-22 13:15:44,771.727192,0.209404,normal,161.602511,high_wallet_velocity,new_counterparty,imbalanced_flow
W0290,W0770,2026-01-29 10:56:56,23.550578,0.697334,review,16.422622,risky_address_exposure,high_wallet_velocity,new_counterparty
W0291,W0614,2026-01-06 09:24:44,157.602875,0.669863,review,105.572339,risky_address_exposure,high_wallet_velocity,new_counterparty
W0291,W0288,2026-01-12 14:26:12,262.208946,0.440441,monitor,115.487561,high_wallet_velocity,new_counterparty,
W0291,W0615,2026-01-13 17:25:14,30.963625,0.433074,monitor,13.409528,risky_address_exposure,new_counterparty,imbalanced_flow
W0291,W0607,2026-03-10 04:27:10,4.922761,0.255359,normal,1.257071,new_counterparty,imbalanced_flow,
W0292,W0486,2026-01-26 02:22:36,326.347711,0.370078,normal,120.773975,high_wallet_velocity,new_counterparty,imbalanced_flow
W0292,W0372,2026-01-26 04:34:26,2150.622588,0.1951,normal,419.58668,high_wallet_velocity,new_counterparty,
W0292,W0684,2026-01-30 09:38:07,188.9384,0.560917,monitor,105.978672,risky_address_exposure,new_counterparty,
W0292,W0776,2026-02-22 11:17:20,478.221151,0.672835,review,321.763727,high_counterparty_risk,risky_address_exposure,new_counterparty
W0293,W0163,2025-12-26 20:58:33,15.200529,0.538348,monitor,8.183169,high_counterparty_risk,high_wallet_velocity,new_counterparty
W0293,W0211,2026-01-29 22:36:43,1073.384006,0.18414,normal,197.652529,new_counterparty,imbalanced_flow,
W0293,W0058,2026-02-13 01:56:36,183.58278,0.186801,normal,34.293474,high_wallet_velocity,new_counterparty,imbalanced_flow
W0293,W0684,2026-03-01 04:40:44,13.292258,0.227949,normal,3.029958,high_wallet_velocity,new_counterparty,imbalanced_flow
W0293,W0185,2026-03-11 08:05:03,46.926561,0.304947,normal,14.310131,high_wallet_velocity,new_counterparty,
W0294,W0505,2026-01-07 14:36:35,9322.963744,0.240192,normal,2239.301916,high_wallet_velocity,new_counterparty,imbalanced_flow
W0294,W0564,2026-01-21 23:23:42,1673.382366,0.221543,normal,370.725815,new_counterparty,imbalanced_flow,
W0295,W0157,2025-12-30 06:35:01,37.253021,0.239486,normal,8.921569,new_counterparty,imbalanced_flow,
W0295,W0505,2026-01-14 02:57:08,193.607813,0.322791,normal,62.494806,high_wallet_velocity,new_counterparty,imbalanced_flow
W0295,W0744,2026-01-28 17:03:23,347.554944,0.231873,normal,80.588491,new_counterparty,imbalanced_flow,
W0295,W0079,2026-02-16 06:26:11,27.489477,0.5406,monitor,14.860812,risky_address_exposure,high_wallet_velocity,new_counterparty
W0296,W0362,2026-02-05 20:29:22,2035.480332,0.219004,normal,445.77801,new_counterparty,imbalanced_flow,
W0296,W0463,2026-02-14 01:10:40,307.702889,0.242495,normal,74.616261,high_wallet_velocity,new_counterparty,imbalanced_flow
W0296,W0337,2026-03-01 08:04:05,18.637108,0.225751,normal,4.20735,new_counterparty,imbalanced_flow,
W0296,W0573,2026-03-20 05:32:01,81.792584,0.206822,normal,16.916475,high_wallet_velocity,new_counterparty,
W0298,W0423,2026-01-08 07:08:26,63.498989,0.232243,normal,14.747207,high_wallet_velocity,new_counterparty,
W0298,W0474,2026-02-20 13:56:09,316.588851,0.503912,monitor,159.53305,risky_address_exposure,high_wallet_velocity,new_counterparty
W0300,W0127,2026-01-22 19:18:38,61.393176,0.277438,normal,17.032807,new_counterparty,imbalanced_flow,
W0300,W0086,2026-02-05 01:31:33,45.407901,0.277635,normal,12.606811,high_wallet_velocity,new_counterparty,imbalanced_flow
W0300,W0752,2026-02-23 05:46:39,1300.285126,0.364285,normal,473.674873,risky_address_exposure,new_counterparty,imbalanced_flow
W0300,W0636,2026-03-07 01:26:27,111.263526,0.20601,normal,22.921407,new_counterparty,imbalanced_flow,
W0300,W0422,2026-03-17 20:49:59,521.310477,0.507822,monitor,264.732973,risky_address_exposure,high_wallet_velocity,new_counterparty
W0300,W0361,2026-03-19 10:15:26,2530.783354,0.214897,normal,543.857432,high_wallet_velocity,new_counterparty,imbalanced_flow
W0301,W0676,2025-12-23 05:46:51,5.239695,0.42789,monitor,2.242016,high_wallet_velocity,new_counterparty,
W0302,W0627,2026-01-24 22:20:35,49.227653,0.156221,normal,7.690406,new_counterparty,,
W0302,W0304,2026-02-15 10:06:31,166.48114,0.316599,normal,52.70778,high_wallet_velocity,new_counterparty,imbalanced_flow
W0303,W0740,2026-01-15 10:20:30,14.291373,0.19762,normal,2.824254,high_wallet_velocity,new_counterparty,
W0303,W0181,2026-03-03 18:13:20,279.074986,0.754789,review,210.642603,high_counterparty_risk,risky_address_exposure,new_counterparty
W0304,W0554,2026-02-26 04:36:21,214.47582,0.268505,normal,57.58773,high_wallet_velocity,new_counterparty,
W0304,W0045,2026-03-09 18:07:21,325.595459,0.416487,monitor,135.606263,risky_address_exposure,new_counterparty,
W0305,W0478,2026-03-01 13:11:57,300.441017,0.209422,normal,62.918904,new_counterparty,imbalanced_flow,
W0305,W0160,2026-03-19 06:18:54,207.487365,0.600851,monitor,124.668988,risky_address_exposure,high_wallet_velocity,new_counterparty
W0306,W0562,2025-12-29 10:41:46,2120.376937,0.429609,monitor,910.932375,high_wallet_velocity,new_counterparty,imbalanced_flow
W0306,W0162,2026-01-23 01:42:22,28.807104,0.733776,review,21.137974,high_counterparty_risk,risky_address_exposure,new_counterparty
W0306,W0427,2026-02-02 13:59:36,4280.011277,0.673626,review,2883.126425,risky_address_exposure,high_wallet_velocity,new_counterparty
W0307,W0063,2026-01-26 05:27:38,855.887619,0.21316,normal,182.440899,new_counterparty,,
W0307,W0680,2026-02-10 04:59:11,116.69984,0.656163,review,76.574084,high_counterparty_risk,risky_address_exposure,new_counterparty
W0307,W0256,2026-02-28 17:27:15,519.940438,0.286301,normal,148.859293,high_wallet_velocity,new_counterparty,imbalanced_flow
W0307,W0069,2026-03-18 15:51:29,2622.502349,0.432481,monitor,1134.182624,risky_address_exposure,new_counterparty,
W0309,W0059,2026-01-11 14:19:55,4533.154608,0.200445,normal,908.646802,high_wallet_velocity,new_counterparty,imbalanced_flow
W0309,W0245,2026-02-02 08:06:12,2823.849574,0.633345,monitor,1788.472037,risky_address_exposure,high_wallet_velocity,new_counterparty
W0310,W0541,2026-01-01 01:44:58,1567.774341,0.601601,monitor,943.174437,risky_address_exposure,high_wallet_velocity,new_counterparty
W0310,W0692,2026-01-10 11:56:36,226.213401,0.323575,normal,73.196923,new_counterparty,imbalanced_flow,
W0310,W0786,2026-01-23 06:44:03,27033.938689,0.282848,normal,7646.492033,large_transfer,new_counterparty,imbalanced_flow
W0310,W0102,2026-02-03 18:28:24,16.428173,0.218223,normal,3.585004,new_counterparty,imbalanced_flow,
W0310,W0638,2026-02-11 17:54:52,2319.696469,0.2431,normal,563.919018,high_wallet_velocity,new_counterparty,
W0311,W0035,2025-12-24 00:26:42,525.823819,0.762062,review,400.710125,high_counterparty_risk,risky_address_exposure,high_wallet_velocity
W0311,W0043,2026-01-04 16:07:19,273.199419,0.276301,normal,75.485372,new_counterparty,,
W0312,W0329,2026-01-20 22:35:04,5.43335,0.699076,review,3.798324,high_counterparty_risk,risky_address_exposure,new_counterparty
W0312,W0595,2026-01-25 18:17:39,1186.219728,0.28733,normal,340.836839,new_counterparty,imbalanced_flow,
W0313,W0139,2026-02-13 14:10:44,183608.503282,0.385326,normal,70749.162513,high_wallet_velocity,large_transfer,new_counterparty
W0313,W0158,2026-03-10 11:30:44,643.829577,0.708388,review,456.08126,high_counterparty_risk,risky_address_exposure,high_wallet_velocity
W0313,W0487,2026-03-17 06:45:33,106.676221,0.295441,normal,31.516498,high_wallet_velocity,new_counterparty,
W0314,W0496,2026-01-01 21:24:45,609.222767,0.495665,monitor,301.970139,risky_address_exposure,high_wallet_velocity,new_counterparty
W0314,W0106,2026-01-12 19:47:05,501.565859,0.167531,normal,84.02773,new_counterparty,,
W0314,W0722,2026-01-17 18:15:58,43317.144339,0.336246,normal,14565.212673,large_transfer,new_counterparty,
W0314,W0437,2026-02-14 18:30:35,2333.135861,0.278964,normal,650.861722,high_wallet_velocity,new_counterparty,
W0314,W0725,2026-03-02 15:11:15,405.118754,0.427637,monitor,173.243631,high_wallet_velocity,new_counterparty,imbalanced_flow
W0315,W0247,2026-01-07 15:37:47,233.941899,0.270987,normal,63.395122,high_wallet_velocity,new_counterparty,
W0315,W0167,2026-01-12 06:22:38,4407.655816,0.348023,normal,1533.967139,high_wallet_velocity,new_counterparty,imbalanced_flow
W0315,W0700,2026-01-18 01:46:55,97.100906,0.572166,monitor,55.557875,high_counterparty_risk,high_wallet_velocity,new_counterparty
W0315,W0442,2026-01-29 16:08:35,71.436874,0.312107,normal,22.295917,high_wallet_velocity,new_counterparty,imbalanced_flow
W0316,W0012,2026-01-24 03:54:53,1403.978892,0.474023,monitor,665.518162,high_wallet_velocity,new_counterparty,imbalanced_flow
W0317,W0537,2025-12-31 07:58:41,16175.998203,0.489487,monitor,7917.947301,high_wallet_velocity,large_transfer,new_counterparty
W0317,W0697,2026-02-19 23:59:01,1332.260534,0.332031,normal,442.352174,new_counterparty,,
W0317,W0552,2026-03-08 06:06:57,55.635495,0.454413,monitor,25.281471,high_counterparty_risk,new_counterparty,imbalanced_flow
W0318,W0684,2025-12-31 18:24:44,451.907897,0.219373,normal,99.136311,high_wallet_velocity,new_counterparty,imbalanced_flow
W0318,W0194,2026-01-29 15:27:12,582.610344,0.486484,monitor,283.430504,risky_address_exposure,high_wallet_velocity,new_counterparty
W0318,W0219,2026-03-17 19:08:45,462.355296,0.205146,normal,94.850538,new_counterparty,imbalanced_flow,
W0318,W0336,2026-03-20 00:02:59,340.818642,0.359511,normal,122.528212,high_wallet_velocity,new_counterparty,
W0319,W0204,2025-12-25 07:36:21,1131.902046,0.164687,normal,186.409933,new_counterparty,,
W0319,W0171,2026-01-12 12:53:40,404.103468,0.387853,normal,156.732739,risky_address_exposure,new_counterparty,imbalanced_flow
W0319,W0125,2026-01-26 04:55:02,10856.286665,0.24689,normal,2680.309204,new_counterparty,,
W0319,W0699,2026-03-07 09:17:13,86.730314,0.205168,normal,17.794255,new_counterparty,imbalanced_flow,
W0319,W0774,2026-03-16 12:10:07,720.668294,0.202294,normal,145.786969,high_wallet_velocity,new_counterparty,
W0320,W0267,2025-12-22 05:42:44,76.116803,0.254943,normal,19.405425,high_wallet_velocity,new_counterparty,
W0320,W0689,2026-01-07 13:56:04,714.616308,0.223647,normal,159.822092,high_wallet_velocity,new_counterparty,
W0320,W0433,2026-02-11 10:00:47,697.137954,0.301332,normal,210.070253,high_wallet_velocity,new_counterparty,imbalanced_flow
W0320,W0799,2026-03-03 08:06:37,232.991641,0.327958,normal,76.411406,high_wallet_velocity,new_counterparty,imbalanced_flow
W0321,W0067,2026-01-04 01:26:40,319.561175,0.345306,normal,110.346487,high_wallet_velocity,new_counterparty,imbalanced_flow
