transaction_id,account_id,transaction_time,amount,merchant_category,merchant_risk_band,location_proxy,device_proxy,account_age_days,transaction_count_24h,amount_count_24h,fraud_flag,chargeback_loss,velocity_1h,velocity_24h,merchant_risk_score,new_device_flag,new_location_flag,night_transaction_flag,high_amount_flag,account_tenure_band,amount_zscore_by_account
TXN-002440,ACCT-00522,2024-09-07 18:21:15,131.91,restaurant,low,distant_region,known_device_a,637,1,127.54,0,0.0,1,2,0.1,0,0,0,0,established,0.8453
TXN-002441,ACCT-00593,2024-09-07 10:48:11,275.5,digital_goods,high,home_region,known_device_a,1211,2,510.74,0,0.0,1,5,0.82,0,0,0,1,long_tenure,2.0024
TXN-002442,ACCT-00330,2024-09-07 06:53:05,40.81,travel,medium,home_region,known_device_b,783,5,173.79,0,0.0,0,6,0.45,0,0,0,0,long_tenure,-0.5476
TXN-002443,ACCT-00342,2024-09-07 02:23:36,66.17,other,medium,home_region,known_device_b,3,3,160.25,0,0.0,0,6,0.45,0,0,1,0,new,-0.6264
TXN-002444,ACCT-00303,2024-09-07 02:22:42,20.78,grocery,low,distant_region,known_device_b,1099,3,50.24,0,0.0,0,6,0.1,0,0,1,0,long_tenure,-0.4901
TXN-002445,ACCT-00068,2024-09-08 23:38:40,35.21,grocery,low,home_region,known_device_b,438,3,99.15,0,0.0,0,4,0.1,0,0,1,0,established,0.1953
TXN-002446,ACCT-00112,2024-09-08 05:03:30,64.91,restaurant,low,adjacent_region,known_device_b,250,3,202.42,0,0.0,0,4,0.1,0,0,0,0,established,0.0763
TXN-002447,ACCT-00162,2024-09-08 04:00:02,24.84,travel,medium,home_region,known_device_b,1613,3,77.67,0,0.0,0,5,0.45,0,0,1,0,long_tenure,0.1502
TXN-002448,ACCT-00065,2024-09-08 12:08:44,51.2,electronics,medium,home_region,known_device_a,264,3,183.02,0,0.0,0,4,0.45,0,0,0,0,established,0.4763
TXN-002449,ACCT-00025,2024-09-08 02:45:32,18.75,other,medium,home_region,known_device_b,136,2,37.89,0,0.0,0,2,0.45,0,0,1,0,seasoning,-0.5397
TXN-002450,ACCT-00430,2024-09-08 21:55:40,65.87,restaurant,low,distant_region,known_device_b,309,2,127.21,0,0.0,0,2,0.1,0,0,0,0,established,-0.1277
TXN-002451,ACCT-00867,2024-09-08 11:42:00,90.62,restaurant,low,cross_border,known_device_a,200,3,227.63,0,0.0,0,4,0.1,0,0,0,0,established,-0.0382
TXN-002452,ACCT-00925,2024-09-08 22:12:50,124.28,other,medium,adjacent_region,known_device_a,767,2,228.41,0,0.0,0,4,0.45,0,0,0,0,long_tenure,0.9523
TXN-002453,ACCT-00518,2024-09-08 21:42:02,58.75,travel,medium,home_region,known_device_b,955,4,285.3,0,0.0,0,5,0.45,0,0,0,0,long_tenure,0.2185
TXN-002454,ACCT-00918,2024-09-08 07:38:51,58.39,restaurant,low,distant_region,known_device_a,179,4,269.96,0,0.0,0,8,0.1,0,0,0,0,seasoning,-0.5861
TXN-002455,ACCT-00908,2024-09-09 07:16:04,64.15,electronics,medium,home_region,known_device_a,526,5,258.7,0,0.0,0,5,0.45,0,0,0,0,established,0.0654
TXN-002456,ACCT-00289,2024-09-09 09:35:30,50.9,grocery,low,home_region,known_device_b,1196,1,56.63,0,0.0,3,3,0.1,0,1,0,0,long_tenure,-0.1083
TXN-002457,ACCT-00715,2024-09-09 12:19:52,26.99,grocery,low,cross_border,known_device_b,535,2,47.03,0,0.0,0,2,0.1,0,0,0,0,established,0.4109
TXN-002458,ACCT-00904,2024-09-09 01:56:35,79.03,electronics,medium,home_region,known_device_b,67,1,60.98,0,0.0,0,2,0.45,0,0,1,0,seasoning,1.0993
TXN-002459,ACCT-00591,2024-09-09 20:44:20,42.95,electronics,medium,home_region,known_device_a,333,3,111.6,0,0.0,0,4,0.45,0,0,0,0,established,-0.3607
TXN-002460,ACCT-00095,2024-09-09 16:58:19,72.02,grocery,low,home_region,known_device_a,851,1,85.13,0,0.0,1,2,0.1,0,0,0,0,long_tenure,0.0716
TXN-002461,ACCT-00931,2024-09-09 21:04:54,49.57,other,medium,home_region,known_device_a,566,2,117.05,0,0.0,1,4,0.45,0,0,0,0,established,-1.4093
TXN-002462,ACCT-00155,2024-09-09 21:43:40,30.8,travel,medium,distant_region,known_device_a,862,4,100.37,0,0.0,0,5,0.45,0,0,0,0,long_tenure,-0.0366
TXN-002463,ACCT-00810,2024-09-09 16:44:43,86.36,other,medium,distant_region,known_device_b,332,1,102.54,0,0.0,1,1,0.45,0,0,0,0,established,0.8582
TXN-002464,ACCT-00236,2024-09-09 01:37:24,16.36,digital_goods,high,home_region,known_device_b,1670,4,76.32,0,0.0,0,6,0.82,0,0,1,0,long_tenure,-0.7835
TXN-002465,ACCT-00899,2024-09-09 06:04:53,61.96,travel,medium,home_region,known_device_a,1598,2,103.15,0,0.0,1,2,0.45,0,0,0,0,long_tenure,-0.0882
TXN-002466,ACCT-00400,2024-09-09 18:52:32,40.33,restaurant,low,adjacent_region,known_device_b,308,5,188.89,0,0.0,1,6,0.1,0,0,0,0,established,-0.7059
TXN-002467,ACCT-00108,2024-09-09 10:28:35,37.29,travel,medium,home_region,known_device_b,105,1,33.49,0,0.0,1,1,0.45,0,0,0,0,seasoning,-1.5755
TXN-002468,ACCT-00386,2024-09-10 17:58:24,103.68,fuel,low,home_region,known_device_b,1838,4,448.99,0,0.0,0,5,0.1,0,0,0,0,long_tenure,1.2437
TXN-002469,ACCT-00040,2024-09-10 19:37:17,64.84,electronics,medium,distant_region,new_device,271,9,478.68,0,0.0,0,11,0.45,1,0,0,0,established,-0.4672
TXN-002470,ACCT-00915,2024-09-10 09:39:06,69.99,restaurant,low,home_region,known_device_a,765,3,208.81,0,0.0,1,3,0.1,0,1,0,0,long_tenure,0.7488
TXN-002471,ACCT-00016,2024-09-10 08:09:11,25.5,restaurant,low,home_region,known_device_b,1065,1,26.9,0,0.0,0,4,0.1,0,0,0,0,long_tenure,-0.8128
TXN-002472,ACCT-00239,2024-09-10 21:27:23,20.52,other,medium,home_region,known_device_a,1000,3,46.93,0,0.0,0,7,0.45,0,1,0,0,long_tenure,-0.0698
TXN-002473,ACCT-00238,2024-09-10 02:26:03,34.03,digital_goods,high,home_region,known_device_a,464,7,269.04,0,0.0,1,8,0.82,0,0,1,0,established,-1.629
TXN-002474,ACCT-00382,2024-09-10 17:05:21,159.14,travel,medium,distant_region,known_device_a,230,2,311.88,0,0.0,1,5,0.45,0,0,0,1,established,0.7418
TXN-002475,ACCT-00131,2024-09-10 03:14:07,94.73,grocery,low,home_region,known_device_a,1100,3,322.0,0,0.0,1,3,0.1,0,0,1,0,long_tenure,-0.039
TXN-002476,ACCT-00316,2024-09-11 02:46:11,19.41,fuel,low,home_region,known_device_b,1240,4,69.57,0,0.0,1,6,0.1,0,0,1,0,long_tenure,-0.6121
TXN-002477,ACCT-00869,2024-09-11 08:46:30,33.09,digital_goods,high,cross_border,known_device_a,891,2,60.69,0,0.0,0,4,0.82,0,0,0,0,long_tenure,-1.2723
TXN-002478,ACCT-00539,2024-09-11 16:41:11,20.97,restaurant,low,adjacent_region,known_device_a,504,4,85.26,0,0.0,0,7,0.1,0,0,0,0,established,-1.0606
TXN-002479,ACCT-00496,2024-09-11 06:42:56,72.35,fuel,low,home_region,new_device,1320,6,445.51,0,0.0,2,6,0.1,1,0,0,0,long_tenure,0.1428
TXN-002480,ACCT-00065,2024-09-11 21:34:48,17.08,fuel,low,adjacent_region,known_device_a,264,5,67.94,0,0.0,0,6,0.1,0,0,0,0,established,-1.4506
TXN-002481,ACCT-00019,2024-09-11 02:44:30,438.74,restaurant,low,home_region,known_device_b,1681,1,548.25,0,0.0,1,2,0.1,0,0,1,1,long_tenure,2.1863
TXN-002482,ACCT-00693,2024-09-11 00:38:46,65.17,electronics,medium,home_region,known_device_b,1492,2,114.15,0,0.0,0,3,0.45,0,0,1,0,long_tenure,0.0661
TXN-002483,ACCT-00237,2024-09-11 09:54:39,299.22,fuel,low,home_region,known_device_b,644,3,1004.85,0,0.0,0,4,0.1,0,0,0,1,established,1.0621
TXN-002484,ACCT-00060,2024-09-11 01:22:03,87.89,travel,medium,home_region,known_device_b,1013,4,432.75,0,0.0,0,4,0.45,0,0,1,0,long_tenure,-0.7371
TXN-002485,ACCT-00189,2024-09-11 10:09:20,29.46,restaurant,low,home_region,known_device_a,1692,1,30.51,0,0.0,0,2,0.1,0,0,0,0,long_tenure,-0.5776
TXN-002486,ACCT-00231,2024-09-11 07:24:07,15.48,travel,medium,home_region,known_device_b,1370,3,52.49,0,0.0,2,4,0.45,0,1,0,0,long_tenure,-1.8701
TXN-002487,ACCT-00641,2024-09-11 14:04:43,129.96,fuel,low,distant_region,known_device_a,1001,3,345.96,0,0.0,0,5,0.1,0,0,0,0,long_tenure,-0.3113
TXN-002488,ACCT-00179,2024-09-11 05:20:10,129.39,grocery,low,home_region,known_device_a,1434,2,222.48,0,0.0,0,2,0.1,0,0,0,0,long_tenure,0.936
TXN-002489,ACCT-00227,2024-09-11 08:20:11,333.22,grocery,low,home_region,known_device_a,465,6,1814.88,0,0.0,0,6,0.1,0,1,0,1,established,-0.2303
TXN-002490,ACCT-00919,2024-09-12 07:25:00,45.12,restaurant,low,adjacent_region,known_device_b,1479,2,85.38,0,0.0,0,5,0.1,0,0,0,0,long_tenure,0.3101
TXN-002491,ACCT-00472,2024-09-12 22:13:02,92.48,digital_goods,high,home_region,known_device_a,908,3,255.57,0,0.0,0,3,0.82,0,0,0,0,long_tenure,0.3107
TXN-002492,ACCT-00282,2024-09-12 02:13:47,170.09,electronics,medium,home_region,new_device,1268,5,715.44,0,0.0,4,9,0.45,1,0,1,1,long_tenure,0.4583
TXN-002493,ACCT-00246,2024-09-12 20:05:15,33.25,grocery,low,home_region,new_device,891,8,258.21,0,0.0,3,9,0.1,1,0,0,0,long_tenure,-1.3786
TXN-002494,ACCT-00423,2024-09-12 13:15:24,15.89,restaurant,low,home_region,known_device_b,303,3,46.97,1,15.04,2,4,0.1,0,1,0,0,established,-1.3549
TXN-002495,ACCT-00920,2024-09-12 01:10:33,149.36,restaurant,low,home_region,known_device_b,1153,3,337.54,0,0.0,0,4,0.1,0,0,1,1,long_tenure,0.5324
TXN-002496,ACCT-00616,2024-09-13 12:39:22,62.19,other,medium,home_region,new_device,283,3,151.65,0,0.0,0,7,0.45,1,0,0,0,established,0.4704
TXN-002497,ACCT-00145,2024-09-13 03:05:00,111.19,grocery,low,home_region,known_device_b,868,2,243.85,0,0.0,0,2,0.1,0,0,1,0,long_tenure,0.1843
TXN-002498,ACCT-00752,2024-09-13 08:52:43,15.03,fuel,low,adjacent_region,new_device,1682,6,110.51,0,0.0,3,7,0.1,1,0,0,0,long_tenure,-0.9821
TXN-002499,ACCT-00100,2024-09-13 00:47:02,139.66,grocery,low,home_region,known_device_b,982,2,268.08,0,0.0,0,3,0.1,0,0,1,0,long_tenure,0.3383
TXN-002500,ACCT-00123,2024-09-13 23:36:13,42.51,restaurant,low,home_region,known_device_a,1604,1,38.25,0,0.0,0,1,0.1,0,0,1,0,long_tenure,-0.1484
TXN-002501,ACCT-00007,2024-09-13 14:14:08,55.97,digital_goods,high,home_region,known_device_a,802,2,139.82,0,0.0,2,3,0.82,0,1,0,0,long_tenure,-0.8787
TXN-002502,ACCT-00914,2024-09-13 23:35:20,29.86,electronics,medium,distant_region,known_device_a,1161,3,90.74,0,0.0,2,4,0.45,0,1,1,0,long_tenure,-1.3869
TXN-002503,ACCT-00316,2024-09-13 04:27:19,44.48,cash_like,high,home_region,known_device_a,1240,5,247.7,0,0.0,2,7,0.82,0,1,1,0,long_tenure,0.7868
TXN-002504,ACCT-00022,2024-09-13 17:39:32,46.1,digital_goods,high,adjacent_region,known_device_b,588,3,106.92,0,0.0,2,6,0.82,0,1,0,0,established,0.2883
TXN-002505,ACCT-00864,2024-09-13 19:53:14,98.7,travel,medium,distant_region,known_device_a,286,1,81.86,1,93.8,3,2,0.45,0,1,0,0,established,0.9375
TXN-002506,ACCT-00841,2024-09-13 21:38:45,94.54,grocery,low,distant_region,known_device_b,1659,3,262.2,0,0.0,1,3,0.1,0,0,0,0,long_tenure,1.426
TXN-002507,ACCT-00240,2024-09-13 16:10:11,49.73,fuel,low,home_region,known_device_b,953,2,104.88,0,0.0,1,3,0.1,0,0,0,0,long_tenure,0.9644
TXN-002508,ACCT-00733,2024-09-13 12:15:21,239.68,travel,medium,home_region,new_device,973,5,1320.34,0,0.0,1,5,0.45,1,0,0,1,long_tenure,1.6189
TXN-002509,ACCT-00647,2024-09-14 22:35:48,16.0,restaurant,low,home_region,known_device_b,80,4,62.21,0,0.0,1,8,0.1,0,0,0,0,seasoning,-1.3059
TXN-002510,ACCT-00057,2024-09-14 05:35:55,37.68,fuel,low,adjacent_region,known_device_b,1826,2,80.66,0,0.0,0,2,0.1,0,0,0,0,long_tenure,-0.925
TXN-002511,ACCT-00698,2024-09-14 03:56:46,24.73,electronics,medium,home_region,known_device_a,1325,2,45.9,0,0.0,0,6,0.45,0,0,1,0,long_tenure,-0.8811
TXN-002512,ACCT-00115,2024-09-14 03:49:15,22.19,restaurant,low,adjacent_region,known_device_b,1506,7,128.49,0,0.0,1,8,0.1,0,0,1,0,long_tenure,-1.4618
TXN-002513,ACCT-00620,2024-09-14 21:56:17,80.44,fuel,low,adjacent_region,known_device_a,906,4,255.63,0,0.0,0,5,0.1,0,0,0,0,long_tenure,0.0765
TXN-002514,ACCT-00362,2024-09-14 21:39:00,35.34,grocery,low,cross_border,known_device_b,1416,4,123.54,0,0.0,1,6,0.1,0,0,0,0,long_tenure,-0.1179
TXN-002515,ACCT-00563,2024-09-14 19:27:42,58.31,travel,medium,cross_border,known_device_a,1718,3,207.97,0,0.0,1,5,0.45,0,0,0,0,long_tenure,0.1386
TXN-002516,ACCT-00553,2024-09-14 22:16:23,37.08,grocery,low,home_region,known_device_b,1358,2,58.01,0,0.0,0,3,0.1,0,0,0,0,long_tenure,-0.5435
TXN-002517,ACCT-00898,2024-09-14 11:38:11,101.33,restaurant,low,home_region,known_device_a,464,2,253.11,0,0.0,0,3,0.1,0,0,0,0,established,1.3509
TXN-002518,ACCT-00063,2024-09-14 08:30:28,73.81,fuel,low,distant_region,known_device_a,180,3,211.62,0,0.0,1,4,0.1,0,0,0,0,seasoning,1.31
TXN-002519,ACCT-00583,2024-09-15 07:51:34,170.12,electronics,medium,home_region,new_device,880,2,394.0,0,0.0,1,4,0.45,1,0,0,1,long_tenure,0.3859
TXN-002520,ACCT-00821,2024-09-15 12:35:43,21.28,grocery,low,cross_border,known_device_b,512,2,48.86,0,0.0,1,2,0.1,0,0,0,0,established,-0.6593
TXN-002521,ACCT-00899,2024-09-15 14:04:54,32.33,travel,medium,distant_region,known_device_b,1598,3,107.28,0,0.0,0,4,0.45,0,0,0,0,long_tenure,-0.9504
TXN-002522,ACCT-00060,2024-09-15 01:30:04,215.99,travel,medium,home_region,known_device_b,1013,1,226.16,0,0.0,1,4,0.45,0,0,1,1,long_tenure,0.4147
TXN-002523,ACCT-00070,2024-09-15 12:31:52,38.89,other,medium,home_region,new_device,1363,4,145.55,0,0.0,1,7,0.45,1,0,0,0,long_tenure,-0.9301
TXN-002524,ACCT-00520,2024-09-15 09:25:35,43.26,restaurant,low,home_region,known_device_b,1547,2,70.73,0,0.0,0,2,0.1,0,0,0,0,long_tenure,-0.4808
TXN-002525,ACCT-00426,2024-09-15 09:36:23,66.41,travel,medium,home_region,known_device_b,101,5,295.11,0,0.0,0,7,0.45,0,1,0,0,seasoning,0.7154
TXN-002526,ACCT-00781,2024-09-15 12:54:18,20.09,grocery,low,adjacent_region,known_device_b,1595,3,59.48,0,0.0,0,4,0.1,0,0,0,0,long_tenure,-0.5663
TXN-002527,ACCT-00624,2024-09-15 18:43:19,19.69,restaurant,low,home_region,known_device_b,1528,1,24.04,0,0.0,1,3,0.1,0,0,0,0,long_tenure,-0.4879
TXN-002528,ACCT-00735,2024-09-16 06:50:29,68.59,grocery,low,adjacent_region,known_device_a,1109,4,242.61,0,0.0,0,6,0.1,0,0,0,0,long_tenure,0.1234
TXN-002529,ACCT-00691,2024-09-16 06:29:53,31.85,restaurant,low,home_region,known_device_b,1513,6,215.27,0,0.0,1,6,0.1,0,0,0,0,long_tenure,-0.3935
TXN-002530,ACCT-00291,2024-09-16 14:06:08,54.53,travel,medium,home_region,known_device_a,219,5,312.64,0,0.0,0,5,0.45,0,1,0,0,established,0.3606
TXN-002531,ACCT-00584,2024-09-16 01:31:51,49.5,restaurant,low,home_region,known_device_a,1849,3,164.9,0,0.0,1,3,0.1,0,0,1,0,long_tenure,-0.9802
TXN-002532,ACCT-00225,2024-09-16 00:01:17,10.38,electronics,medium,adjacent_region,known_device_b,703,1,11.31,0,0.0,0,3,0.45,0,0,1,0,established,-1.086
TXN-002533,ACCT-00766,2024-09-16 07:34:56,48.7,other,medium,home_region,known_device_a,1738,2,105.76,0,0.0,0,2,0.45,0,0,0,0,long_tenure,-0.6252
TXN-002534,ACCT-00626,2024-09-16 20:47:03,107.09,grocery,low,distant_region,known_device_b,427,2,194.42,0,0.0,0,2,0.1,0,0,0,0,established,0.5142
TXN-002535,ACCT-00251,2024-09-17 10:36:26,54.08,grocery,low,home_region,new_device,767,4,238.89,0,0.0,1,4,0.1,1,0,0,0,long_tenure,-0.5118
TXN-002536,ACCT-00558,2024-09-17 22:26:07,83.35,fuel,low,home_region,known_device_b,906,2,198.23,0,0.0,0,3,0.1,0,0,0,0,long_tenure,1.0088
TXN-002537,ACCT-00154,2024-09-17 11:14:32,51.57,fuel,low,home_region,known_device_a,944,1,60.14,0,0.0,0,1,0.1,0,0,0,0,long_tenure,-0.4169
TXN-002538,ACCT-00903,2024-09-17 05:59:31,8.39,restaurant,low,cross_border,known_device_b,1804,3,21.83,0,0.0,0,4,0.1,0,0,0,0,long_tenure,-1.9152
TXN-002539,ACCT-00192,2024-09-17 05:09:44,197.79,grocery,low,home_region,known_device_a,95,3,450.68,0,0.0,0,6,0.1,0,0,0,1,seasoning,2.011
TXN-002540,ACCT-00287,2024-09-18 22:15:26,109.32,restaurant,low,adjacent_region,known_device_b,1231,1,124.61,0,0.0,0,1,0.1,0,0,0,0,long_tenure,0.2362
TXN-002541,ACCT-00306,2024-09-18 17:25:22,15.88,grocery,low,adjacent_region,known_device_a,1060,1,19.0,0,0.0,0,1,0.1,0,1,0,0,long_tenure,-0.7333
TXN-002542,ACCT-00130,2024-09-18 02:32:45,16.16,digital_goods,high,home_region,known_device_b,401,3,54.46,0,0.0,0,4,0.82,0,0,1,0,established,-1.3086
TXN-002543,ACCT-00183,2024-09-18 01:34:25,36.44,electronics,medium,adjacent_region,known_device_b,1315,4,174.34,0,0.0,0,4,0.45,0,0,1,0,long_tenure,1.0458
TXN-002544,ACCT-00525,2024-09-18 19:15:14,31.87,travel,medium,home_region,new_device,1570,5,182.15,0,0.0,2,6,0.45,1,0,0,0,long_tenure,-0.1783
TXN-002545,ACCT-00265,2024-09-18 04:24:57,202.68,electronics,medium,home_region,known_device_a,1528,1,183.93,0,0.0,0,2,0.45,0,1,1,1,long_tenure,1.2668
TXN-002546,ACCT-00828,2024-09-18 08:49:11,26.83,grocery,low,home_region,known_device_b,1505,1,25.77,0,0.0,0,3,0.1,0,0,0,0,long_tenure,0.1668
TXN-002547,ACCT-00451,2024-09-18 00:10:04,15.29,grocery,low,distant_region,known_device_b,251,3,36.18,0,0.0,0,5,0.1,0,0,1,0,established,-1.6376
TXN-002548,ACCT-00598,2024-09-18 21:20:25,353.91,electronics,medium,home_region,known_device_b,890,3,1318.54,0,0.0,3,3,0.45,0,0,0,1,long_tenure,1.8892
TXN-002549,ACCT-00802,2024-09-18 13:19:27,24.83,other,medium,home_region,known_device_a,680,3,78.39,0,0.0,1,4,0.45,0,0,0,0,established,-1.1684
TXN-002550,ACCT-00492,2024-09-18 16:39:22,75.87,grocery,low,home_region,known_device_b,1467,3,279.89,0,0.0,0,3,0.1,0,0,0,0,long_tenure,0.3819
TXN-002551,ACCT-00104,2024-09-18 15:24:29,26.99,restaurant,low,home_region,new_device,1254,4,131.58,0,0.0,1,6,0.1,1,0,0,0,long_tenure,-0.634
TXN-002552,ACCT-00358,2024-09-18 19:21:25,40.25,travel,medium,distant_region,new_device,879,3,114.82,0,0.0,3,4,0.45,1,0,0,0,long_tenure,-0.5222
TXN-002553,ACCT-00784,2024-09-18 16:56:27,56.83,fuel,low,distant_region,known_device_b,1668,3,179.8,0,0.0,0,5,0.1,0,0,0,0,long_tenure,0.9497
TXN-002554,ACCT-00498,2024-09-18 11:37:16,171.37,grocery,low,home_region,known_device_a,1721,2,299.21,0,0.0,1,3,0.1,0,0,0,1,long_tenure,0.9039
TXN-002555,ACCT-00338,2024-09-19 04:04:39,96.51,travel,medium,home_region,known_device_b,294,2,222.97,0,0.0,1,2,0.45,0,0,1,0,established,0.763
TXN-002556,ACCT-00128,2024-09-19 21:14:50,20.14,digital_goods,high,home_region,known_device_b,1385,4,67.52,0,0.0,1,5,0.82,0,0,0,0,long_tenure,-1.382
TXN-002557,ACCT-00197,2024-09-19 20:58:33,30.37,fuel,low,home_region,known_device_b,1293,2,67.08,0,0.0,0,2,0.1,0,0,0,0,long_tenure,0.0065
TXN-002558,ACCT-00513,2024-09-19 09:45:26,200.85,digital_goods,high,home_region,known_device_a,568,6,1212.98,0,0.0,2,9,0.82,0,1,0,1,established,0.7987
TXN-002559,ACCT-00218,2024-09-20 05:28:14,30.2,grocery,low,home_region,known_device_b,719,3,74.01,0,0.0,0,4,0.1,0,0,0,0,established,-0.8271
TXN-002560,ACCT-00229,2024-09-20 15:06:29,74.0,other,medium,home_region,known_device_b,1744,3,262.14,0,0.0,0,5,0.45,0,1,0,0,long_tenure,0.3026
TXN-002561,ACCT-00849,2024-09-20 03:33:30,38.6,travel,medium,home_region,known_device_b,720,2,83.29,0,0.0,2,3,0.45,0,1,1,0,established,-1.4648
TXN-002562,ACCT-00602,2024-09-20 14:28:36,8.0,digital_goods,high,home_region,new_device,1481,6,59.68,0,0.0,0,8,0.82,1,0,0,0,long_tenure,-2.1505
TXN-002563,ACCT-00122,2024-09-20 10:58:16,54.62,grocery,low,adjacent_region,known_device_a,985,1,49.93,0,0.0,1,3,0.1,0,0,0,0,long_tenure,-1.391
TXN-002564,ACCT-00873,2024-09-20 06:27:09,145.16,cash_like,high,distant_region,known_device_b,1116,1,112.68,1,134.25,1,3,0.82,0,0,0,1,long_tenure,0.6431
TXN-002565,ACCT-00579,2024-09-20 23:33:27,20.13,fuel,low,home_region,known_device_b,1094,2,39.33,0,0.0,0,3,0.1,0,0,1,0,long_tenure,-1.2658
TXN-002566,ACCT-00451,2024-09-20 02:53:26,100.21,grocery,low,home_region,known_device_b,251,4,446.89,0,0.0,1,6,0.1,0,0,1,0,established,0.9226
TXN-002567,ACCT-00770,2024-09-20 16:02:42,18.04,grocery,low,home_region,known_device_b,1079,4,63.49,0,0.0,1,4,0.1,0,0,0,0,long_tenure,-0.4776
TXN-002568,ACCT-00175,2024-09-20 22:54:14,25.94,fuel,low,home_region,known_device_b,1652,2,42.38,0,0.0,1,3,0.1,0,0,0,0,long_tenure,-0.5338
TXN-002569,ACCT-00425,2024-09-20 09:46:15,12.45,restaurant,low,home_region,known_device_b,391,2,19.48,0,0.0,0,4,0.1,0,0,0,0,established,-1.0208
TXN-002570,ACCT-00585,2024-09-21 13:10:14,117.67,electronics,medium,distant_region,known_device_b,482,6,713.86,0,0.0,0,9,0.45,0,0,0,0,established,1.2097
TXN-002571,ACCT-00478,2024-09-21 23:24:39,44.44,restaurant,low,home_region,known_device_a,1701,1,51.21,0,0.0,0,3,0.1,0,0,1,0,long_tenure,-0.3662
TXN-002572,ACCT-00029,2024-09-21 15:51:15,15.93,cash_like,high,home_region,new_device,1461,8,135.29,0,0.0,1,8,0.82,1,0,0,0,long_tenure,-0.8219
TXN-002573,ACCT-00856,2024-09-21 22:49:35,20.66,digital_goods,high,home_region,known_device_a,816,6,135.54,0,0.0,0,7,0.82,0,0,0,0,long_tenure,-0.3692
TXN-002574,ACCT-00235,2024-09-21 21:28:20,42.62,restaurant,low,home_region,known_device_a,415,4,173.35,0,0.0,1,4,0.1,0,0,0,0,established,0.1973
TXN-002575,ACCT-00521,2024-09-21 13:18:56,54.91,fuel,low,home_region,known_device_b,1770,1,51.99,0,0.0,0,1,0.1,0,0,0,0,long_tenure,-0.2858
TXN-002576,ACCT-00724,2024-09-21 01:24:17,67.87,electronics,medium,home_region,known_device_a,1179,3,160.67,0,0.0,0,4,0.45,0,0,1,0,long_tenure,-0.3318
TXN-002577,ACCT-00848,2024-09-21 08:22:42,102.39,restaurant,low,home_region,known_device_b,253,1,124.13,0,0.0,1,2,0.1,0,0,0,0,established,-0.4389
TXN-002578,ACCT-00705,2024-09-21 05:54:35,117.72,travel,medium,home_region,known_device_b,116,2,264.0,0,0.0,0,2,0.45,0,0,0,0,seasoning,0.5636
TXN-002579,ACCT-00628,2024-09-22 21:56:56,82.98,restaurant,low,cross_border,known_device_a,547,2,197.64,0,0.0,0,2,0.1,0,0,0,0,established,-0.0461
TXN-002580,ACCT-00186,2024-09-22 21:29:49,95.71,restaurant,low,adjacent_region,known_device_b,934,3,348.26,0,0.0,1,5,0.1,0,0,0,0,long_tenure,1.24
TXN-002581,ACCT-00392,2024-09-22 10:59:09,93.05,restaurant,low,adjacent_region,known_device_a,240,2,181.16,0,0.0,1,3,0.1,0,0,0,0,established,1.3445
TXN-002582,ACCT-00811,2024-09-22 03:30:06,30.22,other,medium,home_region,known_device_a,295,6,141.91,0,0.0,0,7,0.45,0,0,1,0,established,-0.034
TXN-002583,ACCT-00868,2024-09-22 13:52:05,29.48,fuel,low,home_region,known_device_a,435,1,33.19,0,0.0,0,2,0.1,0,0,0,0,established,-0.0428
TXN-002584,ACCT-00184,2024-09-22 12:14:17,45.48,electronics,medium,home_region,known_device_b,853,3,153.19,0,0.0,0,5,0.45,0,0,0,0,long_tenure,-1.3449
TXN-002585,ACCT-00518,2024-09-22 13:22:58,194.54,cash_like,high,home_region,known_device_a,955,3,659.25,0,0.0,2,4,0.82,0,0,0,1,long_tenure,1.5534
TXN-002586,ACCT-00646,2024-09-22 11:04:26,158.08,restaurant,low,home_region,known_device_b,282,2,297.74,0,0.0,1,3,0.1,0,0,0,1,established,1.0998
TXN-002587,ACCT-00878,2024-09-22 11:17:49,37.2,travel,medium,home_region,known_device_b,1204,3,128.34,0,0.0,0,3,0.45,0,0,0,0,long_tenure,0.5216
TXN-002588,ACCT-00090,2024-09-22 04:13:35,9.31,grocery,low,home_region,known_device_a,1771,1,7.02,0,0.0,0,4,0.1,0,0,1,0,long_tenure,-1.545
TXN-002589,ACCT-00215,2024-09-22 13:38:07,54.12,grocery,low,home_region,known_device_b,1751,2,87.96,0,0.0,0,3,0.1,0,0,0,0,long_tenure,-0.2414
TXN-002590,ACCT-00795,2024-09-22 16:04:49,76.06,cash_like,high,home_region,new_device,22,8,726.05,0,0.0,0,8,0.82,1,0,0,0,new,0.5891
TXN-002591,ACCT-00216,2024-09-22 10:54:17,77.3,electronics,medium,home_region,known_device_a,45,1,68.07,0,0.0,0,6,0.45,0,0,0,0,seasoning,1.2877
TXN-002592,ACCT-00200,2024-09-23 22:43:45,177.4,restaurant,low,home_region,new_device,1590,7,1047.29,0,0.0,1,7,0.1,1,0,0,1,long_tenure,-0.6651
TXN-002593,ACCT-00721,2024-09-23 23:35:57,43.39,fuel,low,home_region,known_device_b,890,5,184.24,0,0.0,1,5,0.1,0,0,1,0,long_tenure,0.9459
