wallet_id,counterparty_wallet_id,transaction_time,token_type,amount_usd,wallet_age_days,inflow_24h,outflow_24h,transaction_count_24h,counterparty_risk_score,risky_address_exposure_flag,stablecoin_risk_label,is_synthetic
W0250,W0616,2026-03-06T11:02:57,USDT,1857.775965,262,577.754182,25.835034,8,0.133469,0,0,True
W0559,W0274,2026-03-04T01:40:36,USDT,81.90653,463,994.75484,88.311457,15,0.106288,0,0,True
W0163,W0231,2026-02-13T01:51:35,BUSD,367.82375,996,251.690521,138.032363,21,0.147121,0,0,True
W0107,W0739,2026-02-23T12:09:50,USDT,245.949413,1175,697.374132,584.897332,11,0.479368,1,0,True
W0595,W0433,2025-12-30T16:14:14,BUSD,20.241987,227,244.862228,347.774073,12,0.22829,0,0,True
W0690,W0156,2026-03-14T09:33:57,USDT,2488.818965,58,1352.209945,200.399688,14,0.651375,1,0,True
W0473,W0672,2026-03-01T04:45:02,USDT,231.491609,128,208.320876,44.958139,3,0.193049,0,0,True
W0584,W0793,2026-01-18T06:36:44,USDT,53.039622,335,25.987378,150.411876,20,0.453459,1,0,True
W0602,W0323,2026-01-03T10:43:46,USDT,92.857069,143,42.084956,71.7224,23,0.824139,1,1,True
W0499,W0293,2026-03-01T01:48:41,USDT,281.521599,927,13.028029,6.972122,4,0.034936,0,0,True
W0651,W0636,2026-01-22T22:33:49,USDT,11.363834,103,5390.953566,29.995855,14,0.66893,1,1,True
W0669,W0339,2026-01-31T13:14:43,USDT,256.610531,1200,9.778078,154.077909,25,0.322568,0,0,True
W0434,W0180,2026-01-24T23:57:26,DAI,5834.376584,214,114.331121,24.979928,8,0.682743,1,1,True
W0215,W0318,2026-03-15T09:25:45,USDT,481.695644,63,322.044792,53.387829,10,0.27351,0,0,True
W0423,W0655,2026-02-25T18:05:57,USDT,19.174334,712,61.287432,665.238537,19,0.745437,0,0,True
W0533,W0297,2026-02-09T17:59:58,USDC,5566.554383,439,125.368097,114.590383,29,0.120476,0,0,True
W0006,W0180,2025-12-22T17:32:52,BUSD,39553.308534,933,1118.298949,43.74074,5,0.519309,0,0,True
W0480,W0711,2026-02-03T20:03:28,BUSD,253.345727,197,1125.479328,335.0337,28,0.035974,0,0,True
W0493,W0250,2026-02-18T21:45:26,USDT,38.168821,682,80.820422,36.485642,24,0.163427,1,0,True
W0136,W0721,2026-01-20T16:14:01,USDC,1501.594629,1167,40.026859,162.469445,27,0.82228,0,1,True
W0466,W0123,2025-12-25T18:42:40,USDC,44.86664,562,6.948171,4432.061755,17,0.130216,1,0,True
W0138,W0338,2026-01-22T12:35:24,USDT,290.474832,630,51.087862,12.554424,6,0.128961,0,0,True
W0278,W0416,2026-03-12T21:03:09,USDT,105.275266,631,20.230819,161.026776,21,0.149388,0,0,True
W0367,W0166,2026-02-13T08:41:53,USDC,2094.547799,1114,112.494033,4908.650177,4,0.186012,0,0,True
W0343,W0653,2026-03-04T21:33:36,USDC,668.618254,1461,16.350268,94.707073,20,0.185467,0,0,True
W0177,W0613,2025-12-25T10:09:47,USDC,101.924254,109,5574.0846,35.277197,1,0.390635,0,0,True
W0424,W0725,2026-01-08T21:58:58,BUSD,15.980271,70,23.806777,65.620865,19,0.08185,0,1,True
W0614,W0022,2026-01-15T02:10:03,DAI,2508.532596,510,1552.373921,332.729818,17,0.284706,1,0,True
W0382,W0370,2026-01-16T05:56:12,USDT,56.62604,578,88.283687,5.095493,21,0.160228,0,0,True
W0242,W0026,2026-01-21T08:20:27,DAI,7966.024311,611,202.10838,1580.317454,26,0.915917,0,0,True
W0341,W0478,2026-03-07T04:23:05,USDT,1763.780024,1478,190.426975,1565.109876,3,0.067572,1,0,True
W0643,W0472,2026-03-19T06:39:13,USDT,43.43165,736,96.822602,11.925422,8,0.133431,0,0,True
W0665,W0127,2025-12-22T06:08:41,USDT,612.63185,1242,399.631019,7.535277,22,0.047298,0,0,True
W0525,W0798,2026-02-23T21:43:48,USDT,734.251268,77,51.873099,31.363231,12,0.225626,0,0,True
W0342,W0746,2026-03-03T17:22:16,USDC,926.610429,452,301.889916,21.447806,22,0.233355,0,0,True
W0537,W0764,2026-03-13T09:28:02,DAI,135.391042,39,1479.764429,1037.316222,3,0.259741,0,0,True
W0622,W0529,2026-01-19T02:30:54,USDT,70.481216,821,694.542717,658.362188,15,0.699753,0,0,True
W0398,W0288,2026-03-14T01:29:13,BUSD,1.739907,763,83.871816,298.108654,23,0.028523,0,0,True
W0612,W0223,2026-01-05T06:08:09,USDC,130.360347,588,94.334155,215.042005,1,0.352951,0,0,True
W0290,W0754,2025-12-22T13:15:44,USDT,771.727192,370,16.573266,137.007469,12,0.055264,0,0,True
W0555,W0455,2026-01-19T18:06:04,USDC,2412.45998,494,642.387073,2316.705834,10,0.33416,0,0,True
W0734,W0115,2026-02-14T04:04:43,USDC,12211.258914,447,107.734258,165.635644,1,0.101339,1,1,True
W0442,W0413,2026-03-09T15:55:43,USDT,83.419679,400,149.614753,464.51106,26,0.27516,1,0,True
W0656,W0512,2026-03-07T00:26:57,USDT,783.332188,1342,2014.124633,18.476027,10,0.655558,0,0,True
W0514,W0450,2026-03-09T16:18:00,USDC,482.784129,18,2584.604068,111.321772,5,0.161207,0,0,True
W0370,W0433,2026-01-04T10:48:58,BUSD,2.536336,943,11.191579,2.419396,7,0.515824,1,0,True
W0782,W0454,2026-01-21T14:23:08,USDT,137.641437,1330,88.758263,3.057105,29,0.109153,0,0,True
W0160,W0139,2026-01-15T08:47:59,USDT,690.78726,1450,341.725428,1361.7797,5,0.665193,0,0,True
W0283,W0610,2026-01-24T17:21:57,DAI,1457.403016,1181,2324.391154,324.732152,22,0.134308,0,0,True
W0175,W0473,2026-01-31T16:56:24,USDT,287.61848,520,181.882072,248.342537,3,0.227247,0,0,True
W0478,W0795,2026-01-16T02:36:02,USDC,15.904334,1185,20.768733,245.199033,12,0.967728,1,1,True
W0254,W0359,2026-01-19T00:16:51,USDT,682.951178,1318,41.929034,50.389318,7,0.048018,0,0,True
W0000,W0150,2025-12-24T17:54:13,USDT,19.924965,817,191.559704,99.006106,5,0.269415,0,0,True
W0007,W0106,2026-02-10T23:26:16,USDT,757.744817,1211,1052.88868,535.772023,17,0.243677,0,0,True
W0667,W0683,2026-02-06T16:17:39,USDC,1009.17744,95,854.090626,253.785545,19,0.075136,0,0,True
W0295,W0157,2025-12-30T06:35:01,USDC,37.253021,746,12.004833,116.26324,3,0.246673,0,0,True
W0158,W0607,2026-01-15T18:33:52,USDT,1252.862198,912,465.455117,847.069776,7,0.129722,0,0,True
W0578,W0602,2026-02-10T04:49:36,USDT,770.559171,1404,53.097209,1085.978304,26,0.775,1,1,True
W0418,W0001,2026-02-18T23:27:37,DAI,2747.15572,1175,569.117873,491.974328,5,0.43698,0,0,True
W0470,W0210,2026-02-24T19:48:32,USDC,20975.75061,1161,1244.948923,29.802939,4,0.180884,0,0,True
W0555,W0788,2026-02-07T12:53:07,USDT,3298.421976,414,1183.869472,153.201193,18,0.207098,0,0,True
W0607,W0081,2026-02-07T09:38:19,USDC,327.797178,1482,461.483575,206.596098,22,0.123334,0,0,True
W0296,W0337,2026-03-01T08:04:05,USDT,18.637108,589,42.052035,1458.228406,7,0.124357,0,0,True
W0062,W0030,2026-02-02T13:37:40,USDT,9312.562953,1123,112.820199,99.976668,3,0.187446,0,0,True
W0486,W0031,2026-01-09T17:34:21,USDT,4859.636087,970,319.390843,1736.128305,25,0.976935,1,1,True
W0490,W0161,2025-12-29T01:38:10,USDT,118.302886,1148,258.31404,313.11299,19,0.303276,1,0,True
W0453,W0285,2026-01-19T14:18:57,USDC,12.855476,1218,41.801317,82.527812,19,0.091714,0,0,True
W0509,W0282,2026-02-11T16:30:44,BUSD,9339.294685,1019,326.235862,207.934119,21,0.268504,1,0,True
W0171,W0435,2026-01-19T23:59:48,USDT,1575.541732,690,182.21287,257.046753,7,0.065594,0,0,True
W0557,W0402,2026-01-10T08:58:33,BUSD,20597.79919,147,99.47892,51.371495,21,0.095073,0,0,True
W0015,W0035,2026-02-18T03:20:36,USDC,176.24602,769,63.366609,265.069124,18,0.333653,1,0,True
W0668,W0034,2026-01-25T03:56:47,BUSD,6303.97035,64,58.102772,686.974496,19,0.265899,1,0,True
W0590,W0354,2025-12-22T13:26:51,USDC,46.451336,565,19.257993,851.371881,10,0.800848,1,1,True
W0554,W0246,2026-01-21T17:13:19,USDT,16.748644,1183,90.198085,298.365169,13,0.134051,1,0,True
W0714,W0149,2026-03-16T15:34:53,DAI,127.866305,196,5.605483,9236.90893,29,0.223971,0,0,True
W0068,W0521,2025-12-21T01:56:27,USDC,2882.958487,483,399.712395,142.922359,27,0.128754,0,0,True
W0400,W0582,2026-02-03T12:39:34,USDT,20.53254,365,69.674187,41.734851,4,0.144486,0,0,True
W0135,W0789,2026-02-22T09:30:08,USDT,76.928908,843,83.984263,372.411372,26,0.651674,0,0,True
W0259,W0388,2026-02-07T09:21:20,BUSD,286.785293,1467,284.619045,255.325786,4,0.023856,1,0,True
W0185,W0096,2026-01-20T07:44:38,USDT,91.640744,236,3904.438048,457.467125,7,0.286461,0,1,True
W0019,W0391,2026-01-27T06:59:59,DAI,235.837696,1319,248.696972,17.925112,17,0.002694,0,0,True
W0782,W0190,2026-02-27T09:51:42,DAI,408.817257,772,13281.22814,116.806347,23,0.852674,1,1,True
W0099,W0181,2026-01-11T01:28:50,USDC,407.354122,1013,195.472261,450.658606,23,0.082424,0,0,True
W0687,W0098,2025-12-23T17:50:27,USDT,1563.04933,1420,73.199637,75.295485,4,0.203727,0,0,True
W0281,W0255,2026-01-10T20:57:01,USDT,1202.356004,1409,292.929426,582.111414,27,0.396456,0,0,True
W0366,W0723,2025-12-21T12:08:28,USDC,103.466333,776,34.047271,49.773766,25,0.327173,1,1,True
W0260,W0756,2026-03-20T19:01:02,USDT,80.531803,1001,218.737721,445.695296,21,0.930534,0,0,True
W0323,W0284,2026-03-19T19:49:48,USDT,31.134673,543,350.342826,7.775176,14,0.355961,0,0,True
W0388,W0480,2026-03-14T02:18:49,USDT,5.138384,519,354.637833,57.332739,27,0.283342,1,0,True
W0359,W0128,2026-01-22T00:36:48,DAI,556.816037,685,47.387231,82.598776,5,0.183966,0,0,True
W0604,W0479,2026-01-02T22:43:11,USDC,4827.545965,1201,931.575062,6.07293,11,0.252053,1,0,True
W0209,W0441,2026-02-06T00:54:25,USDT,1906.165662,996,1206.874376,22.688735,21,0.473793,0,0,True
W0680,W0481,2026-01-15T21:06:10,USDT,2019.148127,928,71.116471,68.207196,27,0.735817,0,1,True
W0468,W0070,2026-02-13T10:50:32,USDT,66.84352,1052,468.117212,135.120545,15,0.593033,0,0,True
W0700,W0614,2026-01-30T18:07:02,USDC,1683.158109,416,707.021796,67.814069,8,0.265186,1,1,True
W0150,W0628,2026-02-20T19:49:59,USDC,713.00517,656,179.164089,1286.816522,22,0.214644,1,0,True
W0799,W0198,2026-03-17T23:10:19,USDC,815.058748,279,13.705261,157.048079,14,0.062126,0,0,True
W0540,W0589,2026-02-04T02:12:58,DAI,171.961386,315,101.6069,30.277288,4,0.972426,1,1,True
W0270,W0533,2026-01-04T00:17:55,USDT,987.189635,541,292.842728,7.776334,7,0.098851,0,0,True
W0147,W0793,2025-12-22T19:21:29,USDT,805.085107,430,53.97701,7.740588,7,0.204408,0,0,True
W0537,W0497,2026-01-14T23:06:33,USDT,1052.00915,859,281.037796,47.185131,7,0.2984,0,0,True
W0791,W0325,2026-03-19T22:33:22,USDT,412.496422,951,252.418684,22.896851,8,0.368221,0,0,True
W0344,W0046,2026-01-03T17:50:54,USDT,64.934764,448,57.851917,18.975177,6,0.587653,0,0,True
W0260,W0611,2026-03-14T14:27:51,BUSD,220.620717,900,16.305131,230.946489,20,0.092529,0,0,True
W0424,W0785,2026-03-16T19:23:38,USDC,3912.244516,467,26.18896,85.11429,28,0.288439,0,0,True
W0755,W0415,2026-01-11T02:45:15,USDT,762.662576,242,67.39309,117.592204,4,0.199589,0,0,True
W0593,W0392,2026-02-18T18:20:59,USDT,12613.165307,906,226.541459,1468.4191,16,0.121877,1,0,True
W0548,W0426,2026-01-19T10:43:20,USDT,614.041753,50,93.757963,21.534587,16,0.284698,0,0,True
W0174,W0086,2026-01-18T16:44:35,USDT,1356.338863,536,200.691039,113.994495,14,0.175312,0,0,True
W0130,W0062,2026-03-06T12:52:43,BUSD,2754.326897,1164,250.751574,4988.395773,26,0.029536,0,0,True
W0337,W0093,2026-02-08T01:30:52,USDC,395.068305,38,50.624137,103.723483,12,0.344939,0,0,True
W0405,W0114,2026-02-18T08:14:03,USDT,2323.090815,1249,76.572931,605.70217,1,0.19807,0,0,True
W0225,W0274,2026-03-20T01:33:58,USDT,6.831597,988,260.08921,15.506127,25,0.357735,0,0,True
W0718,W0486,2026-02-01T12:36:48,USDC,467.050459,1198,3.464223,13.016538,15,0.364286,1,0,True
W0145,W0631,2026-03-01T17:46:45,USDC,5142.197118,189,159.477402,228.237643,11,0.1477,0,0,True
W0705,W0215,2026-03-18T03:29:38,DAI,36.809658,1223,597.180658,469.132821,11,0.012077,0,0,True
W0482,W0007,2026-02-27T23:12:12,DAI,584.817958,902,58.112049,24.86636,22,0.047687,0,0,True
W0373,W0396,2026-02-19T20:02:31,USDC,689.357613,1103,2852.50455,20123.993838,3,0.16654,0,0,True
W0082,W0450,2026-03-15T11:23:47,USDT,1830.382573,162,32.744518,144.766992,15,0.500885,0,0,True
W0151,W0442,2026-02-05T13:15:55,USDC,241.830771,314,113.543686,563.749365,20,0.328804,1,0,True
W0011,W0285,2026-02-03T19:43:37,BUSD,7.963812,1019,1201.69832,603.413772,26,0.146374,0,0,True
W0624,W0471,2026-02-11T08:01:37,USDC,44.959215,971,231.029456,48.608179,15,0.059228,0,0,True
W0137,W0132,2025-12-21T19:31:05,USDC,596.732136,13,97.786207,163.322079,17,0.089833,0,0,True
W0785,W0042,2026-03-19T14:59:09,USDT,182770.102218,134,2549.415847,36.907538,4,0.657696,0,0,True
W0107,W0678,2026-02-26T06:29:09,USDT,503.84607,465,189.618439,100.546959,14,0.526672,1,1,True
W0226,W0784,2026-01-25T16:10:17,USDT,387.520459,879,8.739637,71.297323,27,0.03771,0,0,True
W0648,W0480,2026-02-21T08:32:30,USDT,144.574898,202,33.890065,72.002313,12,0.129153,1,0,True
W0370,W0167,2026-01-19T12:48:39,USDT,3.856492,1234,68.325762,58.229802,4,0.351485,0,0,True
W0621,W0415,2026-01-17T07:43:21,DAI,759.772087,1096,1068.346141,5.957208,22,0.1962,0,0,True
W0490,W0673,2026-03-04T03:09:01,USDT,12.1256,590,1052.965881,725.796192,29,0.191597,0,0,True
W0058,W0189,2026-02-07T05:33:55,USDC,44.853842,1022,143.561263,354.301412,22,0.083532,0,0,True
W0400,W0112,2026-01-01T05:18:51,USDC,794.512746,276,722.113736,51.029275,4,0.118596,0,0,True
W0096,W0371,2026-02-21T07:03:02,USDC,37.8107,735,35.791594,115.327724,12,0.118039,1,0,True
W0398,W0651,2026-01-25T04:53:11,USDT,113.179738,950,528.371906,382.140125,16,0.614293,0,0,True
W0568,W0191,2026-02-11T12:50:31,BUSD,770.15849,703,68.403953,121.142457,21,0.155665,0,0,True
W0382,W0742,2025-12-26T12:33:53,USDC,441.40399,1093,43.727629,154.888829,20,0.200779,0,0,True
W0004,W0345,2026-01-23T13:02:17,USDC,38.114586,439,166.752248,88.917353,22,0.08424,0,0,True
W0586,W0223,2026-03-10T02:12:51,USDT,8595.550198,1279,41.07872,1307.218696,14,0.222164,1,0,True
W0318,W0194,2026-01-29T15:27:12,USDC,582.610344,1474,15.963345,368.031978,26,0.032749,1,0,True
W0715,W0615,2026-01-12T07:06:38,USDT,227.345097,1161,178.872464,103.414383,9,0.259295,1,0,True
W0688,W0140,2026-02-25T15:35:03,USDT,195.926718,1035,311.931524,143.004936,14,0.342663,0,0,True
W0074,W0216,2026-03-03T14:02:52,USDC,58.501612,344,69.626805,814.418135,9,0.699369,1,1,True
W0343,W0570,2025-12-21T02:23:51,USDC,1034.159506,1463,14.866988,408.710075,29,0.995034,0,0,True
W0107,W0273,2026-02-25T22:30:15,BUSD,480.254575,418,566.882953,957.782849,25,0.20508,1,0,True
W0493,W0707,2026-01-12T09:54:42,USDC,978.998334,984,135.679499,9.250165,8,0.255749,1,0,True
W0451,W0011,2026-03-12T03:15:53,DAI,24.750156,1317,118.105734,1535.695068,17,0.508771,1,0,True
W0140,W0145,2026-03-02T12:58:12,USDT,121.2152,1338,55.280867,291.289574,10,0.184141,0,0,True
W0548,W0505,2026-02-19T08:21:47,USDT,2217.392258,551,191.997343,719.8698,10,0.350076,0,0,True
W0664,W0310,2026-01-09T12:39:47,BUSD,374.163306,333,82.590174,112.429734,16,0.18728,1,0,True
W0126,W0192,2026-02-11T19:20:06,USDT,178.209402,711,585.361049,1674.468473,16,0.743696,0,0,True
W0459,W0400,2025-12-26T14:51:31,USDC,1819.972025,1054,62.290874,1444.015893,25,0.192545,0,0,True
W0591,W0440,2026-03-20T02:44:21,USDT,4.984168,912,454.654383,38.339915,18,0.241183,1,0,True
W0569,W0134,2026-01-12T03:23:58,USDT,55.981123,1346,606.525871,114.08662,24,0.506591,0,0,True
W0036,W0658,2025-12-24T23:33:20,USDC,38.020898,1396,94.244046,1203.453509,14,0.203519,0,0,True
W0098,W0710,2026-02-28T12:22:33,USDT,86.86386,1157,44.841999,468.687645,23,0.084699,1,0,True
W0250,W0779,2025-12-22T10:49:39,USDT,55.105136,428,1608.076485,116.143303,18,0.233257,0,0,True
W0167,W0388,2025-12-26T00:40:16,DAI,2654.181808,199,8047.105048,474.725374,12,0.083708,0,0,True
W0339,W0558,2026-02-04T21:26:46,USDT,314.449085,928,351.040492,1605.564272,2,0.235354,1,0,True
W0151,W0466,2026-02-23T13:37:12,USDC,116.029615,462,235.322604,265.204214,9,0.158381,1,0,True
W0746,W0783,2025-12-29T04:46:09,USDT,23341.512356,986,265.313594,39.046526,29,0.282275,0,0,True
W0069,W0303,2026-02-16T21:13:14,USDC,390.370021,544,94.33666,13.976404,20,0.148119,1,0,True
W0284,W0244,2026-03-14T09:22:06,USDT,3608.51498,994,39.552358,638.324161,9,0.315318,1,0,True
W0066,W0301,2026-02-17T08:13:25,BUSD,668.276486,1088,187.642674,47.295436,25,0.180879,0,0,True
W0578,W0530,2025-12-22T05:55:28,USDC,934.744172,988,12624.322014,594.051474,22,0.235351,0,0,True
W0561,W0040,2026-02-19T12:51:43,DAI,5.091771,801,163.314602,19.543065,22,0.138625,0,0,True
W0173,W0568,2026-02-24T19:57:43,USDT,5575.591434,325,252.009856,3003.573037,10,0.136527,0,0,True
W0427,W0095,2026-02-09T01:44:06,USDC,26.915436,1019,167.525627,10.442457,7,0.369893,0,0,True
W0654,W0429,2025-12-24T17:55:34,DAI,2932.976193,205,79.025807,209.464069,10,0.821945,0,0,True
W0267,W0595,2026-01-11T19:53:48,USDC,340.931873,388,157.161276,1107.957919,5,0.086469,0,0,True
W0405,W0711,2026-01-25T00:46:53,USDT,251.996132,1305,19.687299,147.397641,17,0.187551,0,0,True
W0449,W0340,2026-02-21T11:02:59,USDC,440.899576,82,165.656782,29.021673,21,0.726511,0,0,True
W0786,W0283,2026-02-06T07:12:45,USDT,82.33491,1460,34.800955,221.824687,19,0.582263,0,0,True
W0006,W0228,2025-12-28T00:22:51,USDT,14.27782,214,10506.095372,684.55909,11,0.374868,0,0,True
W0023,W0120,2026-02-05T08:18:04,USDT,3826.168477,918,263.681524,12.455544,8,0.031172,0,0,True
W0316,W0012,2026-01-24T03:54:53,USDT,1403.978892,772,3.374966,21.961645,25,0.54819,0,0,True
W0092,W0067,2026-03-11T02:37:44,USDC,3198.693195,188,376.492384,39.693487,20,0.821995,1,1,True
W0708,W0107,2026-03-09T08:52:48,USDT,21.170666,61,592.602755,16.847253,10,0.318095,1,0,True
W0003,W0402,2026-01-14T11:17:03,USDT,126.296447,1258,212.631842,108.48306,27,0.726792,0,1,True
W0703,W0071,2026-02-03T22:41:31,USDC,152.176174,291,398.797729,194.91904,20,0.057092,1,0,True
W0401,W0740,2026-03-08T01:18:14,USDT,56.043405,1319,82.972169,597.174232,22,0.0872,1,0,True
W0712,W0210,2026-03-15T19:05:47,USDT,1167.309293,1402,164.400232,456.386181,16,0.26888,0,0,True
W0609,W0209,2026-01-07T02:00:34,DAI,43.038953,839,472.177725,68.246315,12,0.69886,1,0,True
W0614,W0622,2026-01-04T10:06:22,USDC,2900.33075,298,108.607143,375.489142,29,0.066562,0,0,True
W0239,W0078,2026-02-08T02:35:38,DAI,8505.935096,551,2.12329,62.420868,10,0.190793,0,0,True
W0216,W0738,2026-02-09T12:24:01,USDC,10440.553222,418,50.544141,376.424147,14,0.472188,0,0,True
W0330,W0178,2026-03-09T17:59:34,USDT,38.495279,1495,401.274996,34.92735,6,0.055028,0,0,True
W0467,W0276,2026-01-25T04:44:50,USDT,7.777711,966,22.736418,230.294237,7,0.11074,1,0,True
W0183,W0281,2026-02-16T20:41:38,USDC,430.816452,636,95.4388,159.347872,12,0.127895,0,0,True
W0584,W0020,2026-02-04T09:44:29,USDC,1912.155531,113,970.124093,27.139922,28,0.073366,0,0,True
W0768,W0277,2026-03-16T16:23:19,USDT,1556.08055,1322,52.601373,14.340044,10,0.301282,0,0,True
W0444,W0362,2025-12-31T10:24:41,DAI,24.91934,318,45.058099,47.667162,20,0.547954,1,1,True
W0277,W0236,2026-03-06T07:48:16,USDT,14.251685,685,526.587967,176.994883,22,0.396904,1,1,True
W0604,W0667,2026-02-18T00:08:23,USDT,16.591825,899,2447.146604,12.741713,24,0.039347,1,0,True
W0749,W0696,2026-02-15T06:25:34,USDT,268.935949,982,442.12267,167.771875,29,0.167047,1,0,True
W0325,W0080,2026-03-09T22:10:44,USDT,444.109468,361,67.856338,631.581422,29,0.118414,0,0,True
W0508,W0081,2026-02-11T07:08:27,USDT,3877.787076,251,102.112791,485.106066,17,0.04707,0,0,True
W0452,W0058,2026-01-17T22:51:32,DAI,342.39157,997,106.808547,997.132144,26,0.245094,0,0,True
W0421,W0380,2026-01-22T03:08:37,BUSD,3678.571937,1039,28.028783,15.250816,26,0.093868,0,0,True
W0584,W0724,2026-01-31T23:34:56,USDT,19.716785,1292,115.373222,62.135592,21,0.095186,0,0,True
W0252,W0277,2025-12-25T10:31:14,DAI,97.530778,444,1274.344374,2042.729324,27,0.538207,1,0,True
W0352,W0481,2026-01-18T20:07:42,USDT,470.12333,326,118.028881,182.804908,21,0.217943,0,0,True
W0453,W0326,2026-03-19T04:35:32,USDC,104.545036,366,155.898475,668.202546,13,0.1718,0,0,True
W0777,W0743,2026-03-16T16:37:33,DAI,188.247678,969,305.332944,28.639483,21,0.349506,0,0,True
W0744,W0067,2026-03-02T21:32:15,USDT,2776.072243,156,267.950723,27.282511,28,0.583872,1,0,True
W0047,W0576,2026-03-14T05:42:43,USDC,13.676744,468,157.454955,480.134447,10,0.899175,1,1,True
W0330,W0794,2026-01-07T21:15:26,USDT,376.836056,1060,83.95685,110.046529,26,0.625204,1,0,True
W0428,W0724,2026-01-20T09:12:12,USDT,9231.047806,1253,177.038929,24.34515,2,0.45174,0,0,True
W0563,W0722,2025-12-30T14:52:28,BUSD,12921.644661,1462,19.596326,317.337036,18,0.2228,0,0,True
W0312,W0329,2026-01-20T22:35:04,DAI,5.43335,413,113.414163,69.436808,2,0.957975,1,1,True
W0638,W0334,2026-01-04T11:51:24,USDC,75.277614,323,1109.085596,52.502564,9,0.152964,0,1,True
W0393,W0387,2026-02-15T15:57:15,USDT,776.610646,1019,55.576623,147.815572,15,0.140838,0,1,True
W0783,W0704,2026-02-03T22:47:26,BUSD,239.874826,193,57.056621,123.555609,26,0.185187,0,0,True
W0111,W0127,2026-02-17T18:02:14,USDC,158.343969,1334,19.98423,742.205745,6,0.204437,0,0,True
W0008,W0042,2026-01-31T20:02:02,DAI,744.425892,737,385.383421,455.739137,11,0.111872,0,0,True
W0287,W0785,2026-02-22T07:36:24,DAI,168.568464,239,113.960288,29.90933,24,0.116128,0,0,True
W0283,W0712,2026-01-24T20:23:36,USDC,359.165574,1077,40.149756,1549.986849,21,0.178774,0,0,True
W0522,W0065,2026-01-02T06:07:30,USDT,2310.229472,451,174.212302,25.229447,14,0.171502,0,0,True
W0628,W0766,2026-02-20T05:33:54,USDC,48.810468,960,1473.562059,232.589793,19,0.219756,0,0,True
W0548,W0594,2025-12-29T11:59:18,DAI,4256.915113,1490,77.235611,6.590305,27,0.359656,1,0,True
W0310,W0692,2026-01-10T11:56:36,USDT,226.213401,407,9.411021,710.616043,10,0.307595,0,0,True
W0511,W0036,2026-03-14T06:01:56,USDT,283.118241,1006,17.240595,130.129526,2,0.171159,0,0,True
W0250,W0738,2025-12-28T15:43:34,USDC,177.22756,418,450.052902,61.291793,17,0.06452,1,0,True
W0355,W0593,2025-12-25T19:49:24,USDC,407.738818,594,287.534638,94.740146,28,0.33032,1,0,True
W0237,W0018,2025-12-23T08:37:31,BUSD,812.32919,639,235.57184,46.31926,14,0.080446,0,0,True
W0151,W0413,2026-01-10T18:23:58,USDT,11.94518,1136,344.07061,95.028903,27,0.378435,0,0,True
W0151,W0726,2026-02-07T22:01:33,USDC,865.19398,891,774.011538,200.920346,22,0.253239,0,0,True
W0268,W0686,2026-02-11T23:05:15,DAI,518.765293,197,786.708614,32.170228,23,0.554865,0,0,True
W0005,W0153,2026-02-09T11:24:35,DAI,298.553817,469,202.63012,492.198597,25,0.235061,0,0,True
W0551,W0113,2026-02-24T19:45:06,BUSD,33.336377,1265,45.489045,5.739033,23,0.409412,1,0,True
W0328,W0635,2026-03-16T21:27:08,USDC,490.272618,1030,41.439819,7.54125,7,0.005548,0,0,True
W0714,W0172,2026-02-26T22:15:01,USDT,1509.607179,981,0.998648,678.142159,25,0.154515,0,0,True
W0050,W0403,2026-01-06T00:16:40,DAI,3180.181999,707,168.381725,296.857646,8,0.424931,0,0,True
W0041,W0192,2026-02-21T08:05:00,USDC,29.324886,1452,447.164623,34.22877,15,0.792731,1,1,True
