applicant_id,application_date,loan_amount,annual_income,debt_to_income,employment_length,credit_grade,interest_rate,loan_purpose,home_ownership,delinquency_history,revolving_utilization,open_accounts,default_flag,loss_amount_if_default,income_to_loan_ratio,debt_burden_score,credit_utilization_band,loan_size_band,credit_grade_numeric,prior_delinquency_flag,application_vintage
APP-00664,2023-01-21,16633.09,35183.14,0.1842,7,D,0.1912,debt_consolidation,rent,2,0.564,14,0,0.0,2.1153,0.3673,elevated,large,4,1,2023Q1
APP-00665,2023-01-21,14288.51,67795.07,0.3314,2,E,0.2612,debt_consolidation,mortgage,2,0.1406,10,0,0.0,4.7447,0.3172,low,moderate,5,1,2023Q1
APP-00666,2023-01-21,7819.13,38569.7,0.2137,10,B,0.1246,debt_consolidation,own,1,0.3283,10,0,0.0,4.9327,0.269,moderate,moderate,2,1,2023Q1
APP-00667,2023-01-22,16376.69,63108.86,0.2788,11,C,0.1564,debt_consolidation,rent,1,0.4021,8,0,0.0,3.8536,0.3304,moderate,large,3,1,2023Q1
APP-00668,2023-01-23,22312.25,64862.59,0.3919,1,E,0.2617,other,mortgage,1,0.491,11,0,0.0,2.907,0.4244,moderate,large,5,1,2023Q1
APP-00669,2023-01-23,27386.1,60127.89,0.4959,4,C,0.1524,debt_consolidation,mortgage,0,0.5598,13,0,0.0,2.1956,0.4668,elevated,very_large,3,0,2023Q1
APP-00670,2023-01-24,7548.24,63039.48,0.3796,12,B,0.088,other,mortgage,0,0.3182,7,0,0.0,8.3515,0.322,moderate,moderate,2,0,2023Q1
APP-00671,2023-01-24,18440.91,53127.57,0.1643,10,A,0.0818,debt_consolidation,mortgage,0,0.1264,12,0,0.0,2.881,0.1358,low,large,1,0,2023Q1
APP-00672,2023-01-25,22317.44,30495.16,0.2682,0,C,0.1482,home_improvement,own,2,0.3077,8,0,0.0,1.3664,0.334,moderate,large,3,1,2023Q1
APP-00673,2023-01-26,15645.23,121213.39,0.3087,3,C,0.134,other,mortgage,0,0.4592,15,0,0.0,7.7476,0.326,moderate,large,3,0,2023Q1
APP-00674,2023-01-26,12944.55,101323.56,0.4752,13,D,0.1975,debt_consolidation,rent,1,0.3684,9,0,0.0,7.8275,0.4335,moderate,moderate,4,1,2023Q1
APP-00675,2023-01-28,9280.34,124500.9,0.165,0,E,0.2615,medical,own,0,0.4575,13,0,0.0,13.4155,0.2421,moderate,moderate,5,0,2023Q1
APP-00676,2023-01-28,7573.58,86523.2,0.2044,12,C,0.1365,debt_consolidation,mortgage,0,0.5057,15,0,0.0,11.4243,0.2804,moderate,moderate,3,0,2023Q1
APP-00677,2023-01-28,30086.85,36457.75,0.2206,16,C,0.1452,other,mortgage,0,0.2974,10,0,0.0,1.2118,0.2231,low,very_large,3,0,2023Q1
APP-00678,2023-01-29,14242.26,97040.52,0.4169,5,A,0.0822,debt_consolidation,rent,1,0.1201,10,0,0.0,6.8136,0.3202,low,moderate,1,1,2023Q1
APP-00679,2023-01-30,4856.74,124116.48,0.3434,16,E,0.249,medical,mortgage,1,0.5945,14,0,0.0,25.5555,0.4294,elevated,small,5,1,2023Q1
APP-00680,2023-01-30,10341.3,35134.0,0.3554,6,C,0.1725,debt_consolidation,rent,0,0.1167,10,0,0.0,3.3974,0.2435,low,moderate,3,0,2023Q1
APP-00681,2023-02-02,32090.68,32410.12,0.3891,9,B,0.0833,medical,rent,0,0.4039,9,0,0.0,1.01,0.3549,moderate,very_large,2,0,2023Q1
APP-00682,2023-02-02,26754.71,42790.52,0.1604,6,A,0.067,other,mortgage,0,0.3172,6,0,0.0,1.5994,0.1946,moderate,very_large,1,0,2023Q1
APP-00683,2023-02-02,12629.08,78313.12,0.58,0,E,0.2748,small_business,mortgage,1,0.1433,7,0,0.0,6.201,0.4223,low,moderate,5,1,2023Q1
APP-00684,2023-02-03,24661.15,73322.43,0.3866,7,D,0.2109,other,mortgage,1,0.3256,11,0,0.0,2.9732,0.3684,moderate,large,4,1,2023Q1
APP-00685,2023-02-03,16257.01,75637.18,0.2312,6,B,0.0958,major_purchase,rent,2,0.3344,9,0,0.0,4.6526,0.3211,moderate,large,2,1,2023Q1
APP-00686,2023-02-04,24049.64,51556.62,0.4103,2,E,0.2817,home_improvement,rent,4,0.2182,14,0,0.0,2.1438,0.4678,low,large,5,1,2023Q1
APP-00687,2023-02-05,29866.51,132411.53,0.2595,3,B,0.0878,major_purchase,mortgage,0,0.6374,5,0,0.0,4.4334,0.3545,elevated,very_large,2,0,2023Q1
APP-00688,2023-02-06,22319.5,62091.93,0.0691,9,B,0.1108,debt_consolidation,own,0,0.4757,5,0,0.0,2.782,0.1923,moderate,large,2,0,2023Q1
APP-00689,2023-02-06,9137.51,26762.54,0.4616,6,C,0.1605,debt_consolidation,rent,1,0.3596,11,0,0.0,2.9289,0.4228,moderate,moderate,3,1,2023Q1
APP-00690,2023-02-06,42000.0,81225.38,0.2372,9,C,0.1665,debt_consolidation,mortgage,1,0.3373,11,0,0.0,1.9339,0.2855,moderate,very_large,3,1,2023Q1
APP-00691,2023-02-07,9924.06,40717.2,0.4474,4,B,0.1022,debt_consolidation,mortgage,0,0.3192,8,0,0.0,4.1029,0.3616,moderate,moderate,2,0,2023Q1
APP-00692,2023-02-07,21497.33,47393.31,0.5673,6,C,0.1683,debt_consolidation,rent,1,0.7084,9,0,0.0,2.2046,0.5957,elevated,large,3,1,2023Q1
APP-00693,2023-02-07,9844.52,35444.75,0.1517,5,A,0.0541,home_improvement,own,0,0.1413,4,0,0.0,3.6005,0.1332,low,moderate,1,0,2023Q1
APP-00694,2023-02-08,23030.34,79914.32,0.0753,4,A,0.0581,debt_consolidation,rent,0,0.0438,7,0,0.0,3.47,0.0577,low,large,1,0,2023Q1
APP-00695,2023-02-08,27751.22,112094.62,0.3832,6,D,0.2041,medical,mortgage,3,0.1143,15,0,0.0,4.0393,0.3788,low,very_large,4,1,2023Q1
APP-00696,2023-02-09,19165.72,149757.29,0.58,13,B,0.1321,debt_consolidation,mortgage,0,0.1444,13,0,0.0,7.8138,0.3826,low,large,2,0,2023Q1
APP-00697,2023-02-09,23209.5,39479.13,0.3891,8,B,0.0791,medical,mortgage,0,0.6562,8,0,0.0,1.701,0.4357,elevated,large,2,0,2023Q1
APP-00698,2023-02-09,10188.29,126545.94,0.1268,11,C,0.1347,home_improvement,mortgage,1,0.3045,11,0,0.0,12.4207,0.211,moderate,moderate,3,1,2023Q1
APP-00699,2023-02-12,11169.28,107082.16,0.2832,7,B,0.0989,medical,mortgage,1,0.4513,11,0,0.0,9.5872,0.3487,moderate,moderate,2,1,2023Q1
APP-00700,2023-02-14,10912.12,56290.9,0.3821,2,D,0.2098,debt_consolidation,rent,2,0.5135,5,0,0.0,5.1586,0.4659,moderate,moderate,4,1,2023Q1
APP-00701,2023-02-16,8939.14,39634.13,0.358,0,B,0.1159,debt_consolidation,mortgage,0,0.5269,7,0,0.0,4.4338,0.3762,moderate,moderate,2,0,2023Q1
APP-00702,2023-02-17,10044.77,56972.32,0.279,11,A,0.0614,debt_consolidation,rent,1,0.4496,6,0,0.0,5.6718,0.3457,moderate,moderate,1,1,2023Q1
APP-00703,2023-02-18,7868.67,70810.71,0.3851,15,A,0.0647,debt_consolidation,mortgage,1,0.4119,10,0,0.0,8.9991,0.3951,moderate,moderate,1,1,2023Q1
APP-00704,2023-02-18,18894.72,62342.15,0.3715,0,E,0.2453,major_purchase,mortgage,1,0.3718,19,0,0.0,3.2994,0.3745,moderate,large,5,1,2023Q1
APP-00705,2023-02-19,33277.04,43367.4,0.3718,0,C,0.1329,home_improvement,mortgage,1,0.3259,8,0,0.0,1.3032,0.3599,moderate,very_large,3,1,2023Q1
APP-00706,2023-02-22,16695.02,76767.02,0.5393,4,C,0.151,debt_consolidation,mortgage,1,0.2838,10,0,0.0,4.5982,0.4436,low,large,3,1,2023Q1
APP-00707,2023-02-22,15140.29,240000.0,0.2956,4,C,0.1252,small_business,rent,1,0.3518,8,0,0.0,15.8517,0.324,moderate,large,3,1,2023Q1
APP-00708,2023-02-23,7425.42,80280.33,0.3095,5,A,0.1081,debt_consolidation,mortgage,0,0.2376,9,0,0.0,10.8116,0.2556,low,small,1,0,2023Q1
APP-00709,2023-02-24,14153.22,24000.0,0.3963,5,A,0.0465,major_purchase,own,2,0.1513,11,0,0.0,1.6957,0.3583,low,moderate,1,1,2023Q1
APP-00710,2023-02-25,18088.91,68213.55,0.2093,0,C,0.1337,debt_consolidation,mortgage,1,0.5458,14,0,0.0,3.771,0.3361,moderate,large,3,1,2023Q1
APP-00711,2023-02-25,11787.36,33256.75,0.168,4,B,0.1003,debt_consolidation,own,0,0.3443,6,0,0.0,2.8214,0.2076,moderate,moderate,2,0,2023Q1
APP-00712,2023-02-26,26141.55,68676.98,0.0421,10,A,0.0752,debt_consolidation,mortgage,0,0.456,8,0,0.0,2.6271,0.1704,moderate,very_large,1,0,2023Q1
APP-00713,2023-02-27,34320.52,95563.64,0.279,13,B,0.1223,debt_consolidation,own,0,0.2988,10,0,0.0,2.7844,0.2575,low,very_large,2,0,2023Q1
APP-00714,2023-02-27,27964.51,39686.96,0.2993,14,A,0.0671,home_improvement,own,0,0.1182,11,0,0.0,1.4192,0.2114,low,very_large,1,0,2023Q1
APP-00715,2023-02-27,17754.16,43561.79,0.3219,4,B,0.098,home_improvement,own,1,0.2386,7,0,0.0,2.4536,0.3031,low,large,2,1,2023Q1
APP-00716,2023-02-27,22560.32,68630.44,0.0994,13,B,0.085,home_improvement,mortgage,0,0.1896,11,0,0.0,3.0421,0.1183,low,large,2,0,2023Q1
APP-00717,2023-03-01,10461.66,67669.45,0.3995,5,B,0.1231,other,rent,2,0.2034,10,0,0.0,6.4683,0.3768,low,moderate,2,1,2023Q1
APP-00718,2023-03-01,37398.85,58967.32,0.2833,0,C,0.147,debt_consolidation,rent,1,0.367,11,0,0.0,1.5767,0.3217,moderate,very_large,3,1,2023Q1
APP-00719,2023-03-01,5001.17,71433.25,0.4613,11,A,0.1037,medical,rent,1,0.4801,9,0,0.0,14.2833,0.4612,moderate,small,1,1,2023Q1
APP-00720,2023-03-03,14044.02,61327.88,0.172,3,C,0.1471,home_improvement,own,0,0.2096,12,0,0.0,4.3668,0.1668,low,moderate,3,0,2023Q1
APP-00721,2023-03-03,13584.29,104427.58,0.58,2,C,0.1503,home_improvement,own,2,0.2463,11,0,0.0,7.6874,0.4952,low,moderate,3,1,2023Q1
APP-00722,2023-03-03,8406.6,78741.45,0.142,9,C,0.1465,debt_consolidation,mortgage,1,0.2947,16,0,0.0,9.3666,0.2167,low,moderate,3,1,2023Q1
APP-00723,2023-03-07,8264.07,163260.75,0.5098,6,C,0.1339,home_improvement,rent,2,0.2931,6,0,0.0,19.7555,0.4695,low,moderate,3,1,2023Q1
APP-00724,2023-03-08,20613.57,46745.16,0.5265,0,A,0.0698,home_improvement,mortgage,2,0.519,10,0,0.0,2.2677,0.5514,moderate,large,1,1,2023Q1
APP-00725,2023-03-09,21244.45,104799.3,0.5,10,C,0.1375,debt_consolidation,rent,1,0.3128,12,0,0.0,4.933,0.4301,moderate,large,3,1,2023Q1
APP-00726,2023-03-09,14766.57,96118.65,0.29,3,D,0.2007,major_purchase,mortgage,1,0.301,15,0,0.0,6.5092,0.3045,moderate,moderate,4,1,2023Q1
APP-00727,2023-03-10,13375.52,74822.95,0.52,5,B,0.1253,major_purchase,rent,0,0.1497,8,0,0.0,5.594,0.3495,low,moderate,2,0,2023Q1
APP-00728,2023-03-10,9734.11,39442.44,0.2111,10,B,0.0968,home_improvement,rent,1,0.7524,15,0,0.0,4.052,0.4032,high,moderate,2,1,2023Q1
APP-00729,2023-03-10,19748.3,50989.83,0.3707,3,C,0.1662,home_improvement,rent,1,0.6837,9,0,0.0,2.582,0.4738,elevated,large,3,1,2023Q1
APP-00730,2023-03-10,7174.02,58746.97,0.3854,8,B,0.1016,medical,rent,0,0.6419,14,0,0.0,8.1888,0.4289,elevated,small,2,0,2023Q1
APP-00731,2023-03-11,16038.96,75261.96,0.2608,7,A,0.0679,major_purchase,rent,0,0.1284,10,0,0.0,4.6924,0.1923,low,large,1,0,2023Q1
APP-00732,2023-03-11,27152.84,41203.26,0.2484,8,B,0.1087,debt_consolidation,mortgage,1,0.2346,6,0,0.0,1.5175,0.2591,low,very_large,2,1,2023Q1
APP-00733,2023-03-11,6188.27,186210.46,0.3722,10,B,0.0838,major_purchase,mortgage,0,0.4004,10,0,0.0,30.0909,0.344,moderate,small,2,0,2023Q1
APP-00734,2023-03-11,9380.43,189153.48,0.2164,8,C,0.1422,debt_consolidation,rent,0,0.2466,11,0,0.0,20.1647,0.2044,low,moderate,3,0,2023Q1
APP-00735,2023-03-12,11138.91,146255.83,0.1428,12,B,0.1031,debt_consolidation,mortgage,0,0.5195,10,0,0.0,13.1302,0.2491,moderate,moderate,2,0,2023Q1
APP-00736,2023-03-12,14916.39,102056.73,0.3272,9,C,0.1387,home_improvement,rent,0,0.1461,13,0,0.0,6.8419,0.2365,low,moderate,3,0,2023Q1
APP-00737,2023-03-12,11931.89,78429.81,0.3785,8,C,0.1248,major_purchase,rent,0,0.8661,10,0,0.0,6.5731,0.4967,high,moderate,3,0,2023Q1
APP-00738,2023-03-13,18710.05,70231.3,0.3326,9,E,0.2795,debt_consolidation,rent,1,0.6334,9,0,0.0,3.7537,0.4356,elevated,large,5,1,2023Q1
APP-00739,2023-03-13,18733.55,47817.37,0.2548,12,B,0.117,small_business,rent,0,0.0578,8,0,0.0,2.5525,0.1663,low,large,2,0,2023Q1
APP-00740,2023-03-14,16115.58,143168.16,0.2102,9,A,0.0823,medical,rent,1,0.2486,8,0,0.0,8.8838,0.2414,low,large,1,1,2023Q1
APP-00741,2023-03-15,17865.63,46848.82,0.2143,0,C,0.1399,major_purchase,mortgage,0,0.3827,10,0,0.0,2.6223,0.2467,moderate,large,3,0,2023Q1
APP-00742,2023-03-16,9733.35,33655.84,0.4263,7,C,0.1442,small_business,mortgage,1,0.3731,6,0,0.0,3.4578,0.4066,moderate,moderate,3,1,2023Q1
APP-00743,2023-03-16,7850.44,66307.8,0.1407,12,B,0.1057,home_improvement,mortgage,0,0.1177,10,0,0.0,8.4464,0.1193,low,moderate,2,0,2023Q1
APP-00744,2023-03-16,17021.61,97085.6,0.2978,13,C,0.1471,major_purchase,rent,2,0.6635,5,0,0.0,5.7037,0.465,elevated,large,3,1,2023Q1
APP-00745,2023-03-16,25971.84,42363.95,0.5365,3,D,0.1952,small_business,mortgage,1,0.5496,12,0,0.0,1.6311,0.527,moderate,very_large,4,1,2023Q1
APP-00746,2023-03-16,6685.54,109440.33,0.1955,18,A,0.0666,debt_consolidation,rent,0,0.3641,11,0,0.0,16.3697,0.2299,moderate,small,1,0,2023Q1
APP-00747,2023-03-16,28512.01,81556.2,0.1979,0,B,0.0954,debt_consolidation,mortgage,1,0.3887,9,0,0.0,2.8604,0.2792,moderate,very_large,2,1,2023Q1
APP-00748,2023-03-18,14637.49,63332.04,0.154,3,A,0.0724,home_improvement,rent,0,0.2665,5,0,0.0,4.3267,0.1746,low,moderate,1,0,2023Q1
APP-00749,2023-03-19,9733.1,155735.17,0.2209,0,C,0.1451,major_purchase,rent,1,0.5813,14,0,0.0,16.0006,0.3542,elevated,moderate,3,1,2023Q1
APP-00750,2023-03-19,6403.64,135803.51,0.2815,4,C,0.1438,debt_consolidation,rent,0,0.5811,17,0,0.0,21.2072,0.3492,elevated,small,3,0,2023Q1
APP-00751,2023-03-19,36048.98,139301.16,0.0385,4,A,0.0841,home_improvement,rent,0,0.2237,9,0,0.0,3.8642,0.0939,low,very_large,1,0,2023Q1
APP-00752,2023-03-20,4027.71,108948.48,0.266,11,B,0.1016,small_business,rent,0,0.4671,12,0,0.0,27.0497,0.3038,moderate,small,2,0,2023Q1
APP-00753,2023-03-20,25758.33,146286.34,0.0832,8,A,0.0797,debt_consolidation,own,0,0.619,9,0,0.0,5.6792,0.2463,elevated,very_large,1,0,2023Q1
APP-00754,2023-03-21,18169.92,69598.48,0.2449,4,C,0.1678,home_improvement,rent,1,0.8361,8,0,0.0,3.8304,0.4496,high,large,3,1,2023Q1
APP-00755,2023-03-21,13377.56,66585.13,0.1038,10,B,0.1023,debt_consolidation,own,1,0.4983,4,0,0.0,4.9774,0.2597,moderate,moderate,2,1,2023Q1
APP-00756,2023-03-22,24661.92,66828.83,0.4476,0,C,0.1366,debt_consolidation,mortgage,1,0.2897,10,0,0.0,2.7098,0.3923,low,large,3,1,2023Q1
APP-00757,2023-03-22,7231.08,60283.67,0.5089,7,B,0.1182,other,own,0,0.2178,10,0,0.0,8.3367,0.3649,low,small,2,0,2023Q1
APP-00758,2023-03-23,10093.71,91595.44,0.438,6,C,0.1262,debt_consolidation,own,1,0.4582,4,0,0.0,9.0745,0.4407,moderate,moderate,3,1,2023Q1
APP-00759,2023-03-23,11558.07,68343.55,0.357,7,A,0.09,debt_consolidation,mortgage,0,0.3885,15,0,0.0,5.9131,0.3314,moderate,moderate,1,0,2023Q1
APP-00760,2023-03-24,15030.43,84551.85,0.2559,4,D,0.2253,other,mortgage,1,0.2368,9,0,0.0,5.6254,0.2642,low,large,4,1,2023Q1
APP-00761,2023-03-24,21713.72,92402.15,0.58,7,D,0.2035,major_purchase,own,2,0.3916,17,0,0.0,4.2555,0.5417,moderate,large,4,1,2023Q1
APP-00762,2023-03-26,19072.31,61512.66,0.1455,4,C,0.1458,small_business,mortgage,0,0.5357,12,0,0.0,3.2252,0.2558,moderate,large,3,0,2023Q1
APP-00763,2023-03-26,19448.12,45945.27,0.1544,11,C,0.145,major_purchase,own,0,0.171,16,0,0.0,2.3625,0.1443,low,large,3,0,2023Q1
APP-00764,2023-03-26,11224.72,91983.37,0.2158,7,A,0.0889,small_business,mortgage,1,0.0935,13,0,0.0,8.1947,0.1951,low,moderate,1,1,2023Q1
APP-00765,2023-03-26,15519.11,57318.85,0.2502,10,E,0.2798,debt_consolidation,rent,0,0.6295,18,0,0.0,3.6934,0.3466,elevated,large,5,0,2023Q1
APP-00766,2023-03-27,19136.34,89613.42,0.1689,4,D,0.2032,small_business,rent,0,0.3516,15,0,0.0,4.6829,0.2105,moderate,large,4,0,2023Q1
APP-00767,2023-03-27,11987.15,66768.65,0.1831,13,B,0.0989,home_improvement,mortgage,0,0.1995,16,0,0.0,5.57,0.17,low,moderate,2,0,2023Q1
APP-00768,2023-03-28,11672.22,51363.53,0.1121,15,C,0.137,major_purchase,mortgage,0,0.2883,12,0,0.0,4.4005,0.1573,low,moderate,3,0,2023Q1
APP-00769,2023-03-29,8336.36,62993.53,0.3709,6,C,0.1307,home_improvement,mortgage,2,0.4786,12,0,0.0,7.5565,0.4483,moderate,moderate,3,1,2023Q1
APP-00770,2023-03-29,10380.98,50605.35,0.3416,3,D,0.207,debt_consolidation,mortgage,1,0.4186,10,0,0.0,4.8748,0.3721,moderate,moderate,4,1,2023Q1
APP-00771,2023-03-30,11827.02,154820.2,0.418,7,D,0.198,medical,mortgage,0,0.1929,9,0,0.0,13.0904,0.3041,low,moderate,4,0,2023Q1
APP-00772,2023-04-01,4649.53,104425.03,0.3295,11,B,0.0937,debt_consolidation,own,0,0.2783,6,0,0.0,22.4593,0.2802,low,small,2,0,2023Q2
APP-00773,2023-04-01,6306.96,41933.93,0.3485,7,A,0.0732,home_improvement,mortgage,1,0.1215,6,0,0.0,6.6488,0.281,low,small,1,1,2023Q2
APP-00774,2023-04-02,27946.19,44454.45,0.0974,5,C,0.1506,debt_consolidation,mortgage,1,0.4786,11,0,0.0,1.5907,0.2497,moderate,very_large,3,1,2023Q2
APP-00775,2023-04-02,5750.76,106359.24,0.379,5,D,0.1925,debt_consolidation,mortgage,2,0.2894,14,0,0.0,18.4948,0.3924,low,small,4,1,2023Q2
APP-00776,2023-04-02,20613.21,80028.58,0.2342,4,E,0.2879,other,rent,1,0.2383,9,0,0.0,3.8824,0.2521,low,large,5,1,2023Q2
APP-00777,2023-04-02,31870.73,54156.52,0.1807,12,D,0.1951,debt_consolidation,mortgage,0,0.4132,10,0,0.0,1.6993,0.237,moderate,very_large,4,0,2023Q2
APP-00778,2023-04-02,21221.73,52243.67,0.58,6,A,0.0723,debt_consolidation,mortgage,2,0.31,8,0,0.0,2.4618,0.5156,moderate,large,1,1,2023Q2
APP-00779,2023-04-03,10741.36,52561.04,0.1456,3,B,0.0878,debt_consolidation,mortgage,0,0.1229,13,0,0.0,4.8933,0.1238,low,moderate,2,0,2023Q2
APP-00780,2023-04-03,20038.08,73276.85,0.2376,1,D,0.193,major_purchase,mortgage,0,0.5792,8,0,0.0,3.6569,0.3231,elevated,large,4,0,2023Q2
APP-00781,2023-04-04,30038.59,118523.25,0.1697,8,A,0.082,debt_consolidation,rent,0,0.2153,7,0,0.0,3.9457,0.1673,low,very_large,1,0,2023Q2
APP-00782,2023-04-05,21909.08,85209.04,0.3529,0,B,0.1065,debt_consolidation,rent,0,0.239,11,0,0.0,3.8892,0.2812,low,large,2,0,2023Q2
APP-00783,2023-04-05,17308.67,88990.37,0.2077,7,C,0.1311,home_improvement,mortgage,1,0.1472,12,0,0.0,5.1414,0.2075,low,large,3,1,2023Q2
APP-00784,2023-04-06,14483.37,25065.24,0.2331,6,D,0.2183,home_improvement,rent,0,0.58,14,0,0.0,1.7306,0.3208,elevated,moderate,4,0,2023Q2
APP-00785,2023-04-07,6984.1,61098.5,0.2503,8,E,0.2907,debt_consolidation,rent,1,0.4474,10,0,0.0,8.7482,0.3283,moderate,small,5,1,2023Q2
APP-00786,2023-04-07,42000.0,31312.76,0.2037,10,B,0.0922,major_purchase,mortgage,0,0.1152,12,0,0.0,0.7455,0.155,low,very_large,2,0,2023Q2
APP-00787,2023-04-09,42000.0,64258.6,0.3011,7,C,0.1352,home_improvement,mortgage,0,0.7256,12,0,0.0,1.53,0.4068,elevated,very_large,3,0,2023Q2
APP-00788,2023-04-09,10828.84,50198.92,0.3627,6,D,0.2073,debt_consolidation,mortgage,1,0.5326,11,0,0.0,4.6357,0.4208,moderate,moderate,4,1,2023Q2
APP-00789,2023-04-10,17573.96,62251.25,0.3992,8,B,0.1102,home_improvement,rent,0,0.2288,18,0,0.0,3.5422,0.3048,low,large,2,0,2023Q2
APP-00790,2023-04-10,18138.81,45351.0,0.0775,3,D,0.1897,debt_consolidation,rent,1,0.4772,12,0,0.0,2.5002,0.2377,moderate,large,4,1,2023Q2
APP-00791,2023-04-10,12884.58,45684.67,0.58,0,B,0.1105,home_improvement,mortgage,1,0.3458,13,0,0.0,3.5457,0.4871,moderate,moderate,2,1,2023Q2
APP-00792,2023-04-10,18570.18,55425.01,0.3932,6,B,0.106,debt_consolidation,rent,1,0.3841,12,0,0.0,2.9846,0.391,moderate,large,2,1,2023Q2
APP-00793,2023-04-10,24419.32,50213.14,0.2048,5,C,0.1495,debt_consolidation,rent,0,0.1165,10,0,0.0,2.0563,0.156,low,large,3,0,2023Q2
APP-00794,2023-04-11,17051.0,96256.6,0.1578,3,A,0.0892,major_purchase,rent,0,0.3785,8,0,0.0,5.6452,0.2126,moderate,large,1,0,2023Q2
APP-00795,2023-04-11,19412.6,72467.46,0.4442,7,C,0.1525,debt_consolidation,rent,2,0.1422,14,0,0.0,3.733,0.3831,low,large,3,1,2023Q2
APP-00796,2023-04-11,10766.5,85709.65,0.5418,4,C,0.1533,home_improvement,rent,0,0.6443,7,0,0.0,7.9608,0.5204,elevated,moderate,3,0,2023Q2
APP-00797,2023-04-11,8036.6,70579.1,0.1824,8,B,0.1039,small_business,rent,0,0.2842,5,0,0.0,8.7822,0.1967,low,moderate,2,0,2023Q2
APP-00798,2023-04-12,21244.95,32562.92,0.2231,10,B,0.1225,debt_consolidation,rent,0,0.6166,8,0,0.0,1.5327,0.3267,elevated,large,2,0,2023Q2
APP-00799,2023-04-14,8625.74,72497.11,0.254,6,A,0.069,debt_consolidation,mortgage,0,0.1316,9,0,0.0,8.4047,0.1894,low,moderate,1,0,2023Q2
APP-00800,2023-04-15,5391.62,81383.78,0.58,3,B,0.1043,debt_consolidation,rent,2,0.1349,6,0,0.0,15.0945,0.4596,low,small,2,1,2023Q2
APP-00801,2023-04-15,27048.01,46304.05,0.1346,7,B,0.0981,debt_consolidation,mortgage,0,0.2575,6,0,0.0,1.7119,0.1605,low,very_large,2,0,2023Q2
APP-00802,2023-04-16,37101.85,52308.39,0.3017,5,C,0.1511,debt_consolidation,rent,0,0.4261,12,1,23093.54,1.4099,0.3113,moderate,very_large,3,0,2023Q2
APP-00803,2023-04-17,18156.17,29692.08,0.1978,8,C,0.1713,debt_consolidation,mortgage,1,0.2203,12,0,0.0,1.6354,0.2252,low,large,3,1,2023Q2
APP-00804,2023-04-17,14127.8,78164.0,0.4888,5,B,0.1142,home_improvement,own,0,0.3584,13,1,6199.1,5.5326,0.3982,moderate,moderate,2,0,2023Q2
APP-00805,2023-04-17,24013.54,71453.63,0.2645,4,E,0.2758,debt_consolidation,rent,0,0.462,10,0,0.0,2.9756,0.3013,moderate,large,5,0,2023Q2
APP-00806,2023-04-19,9266.86,69253.62,0.5147,7,A,0.0655,debt_consolidation,mortgage,2,0.2542,10,0,0.0,7.4733,0.4599,low,moderate,1,1,2023Q2
APP-00807,2023-04-19,11117.55,54495.91,0.3305,5,C,0.1275,debt_consolidation,rent,1,0.2379,11,0,0.0,4.9018,0.3078,low,moderate,3,1,2023Q2
APP-00808,2023-04-19,7297.51,99819.64,0.1544,5,D,0.2162,debt_consolidation,mortgage,2,0.31,4,1,6412.97,13.6786,0.2688,moderate,small,4,1,2023Q2
APP-00809,2023-04-20,32979.92,39574.77,0.2872,6,C,0.1549,debt_consolidation,mortgage,0,0.6479,7,0,0.0,1.2,0.3739,elevated,very_large,3,0,2023Q2
APP-00810,2023-04-20,15528.92,97282.88,0.2094,3,B,0.1119,debt_consolidation,mortgage,0,0.3745,11,0,0.0,6.2646,0.2413,moderate,large,2,0,2023Q2
APP-00811,2023-04-20,18624.53,59499.26,0.2928,8,D,0.2285,home_improvement,mortgage,0,0.192,13,0,0.0,3.1947,0.2313,low,large,4,0,2023Q2
APP-00812,2023-04-21,10659.65,61749.33,0.58,3,C,0.1363,debt_consolidation,rent,1,0.318,13,0,0.0,5.7928,0.4781,moderate,moderate,3,1,2023Q2
APP-00813,2023-04-22,42000.0,36363.38,0.2568,13,A,0.0748,debt_consolidation,mortgage,0,0.3125,8,0,0.0,0.8658,0.2489,moderate,very_large,1,0,2023Q2
APP-00814,2023-04-22,6944.23,63940.73,0.2812,2,E,0.2924,major_purchase,mortgage,1,0.2326,16,0,0.0,9.2078,0.2775,low,small,5,1,2023Q2
APP-00815,2023-04-24,33569.15,81031.97,0.4033,6,C,0.1705,debt_consolidation,mortgage,0,0.3404,13,0,0.0,2.4139,0.3428,moderate,very_large,3,0,2023Q2
APP-00816,2023-04-25,20269.1,44443.87,0.4983,6,B,0.0888,debt_consolidation,rent,0,0.3442,12,0,0.0,2.1927,0.3991,moderate,large,2,0,2023Q2
APP-00817,2023-04-25,34024.67,30688.63,0.4482,10,A,0.0808,major_purchase,own,0,0.1327,6,0,0.0,0.902,0.3024,low,very_large,1,0,2023Q2
APP-00818,2023-04-26,12599.23,130380.18,0.2233,2,E,0.2762,debt_consolidation,mortgage,0,0.4099,13,0,0.0,10.3483,0.2607,moderate,moderate,5,0,2023Q2
APP-00819,2023-04-27,39681.53,43382.18,0.3776,8,A,0.0692,medical,rent,0,0.1329,10,0,0.0,1.0933,0.2615,low,very_large,1,0,2023Q2
APP-00820,2023-04-27,6156.16,95983.46,0.3117,11,B,0.1196,debt_consolidation,mortgage,0,0.176,9,0,0.0,15.5914,0.2371,low,small,2,0,2023Q2
